basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4780111,ca.proc.d.2019-05-16.10639956,2019-05-16,4437c848-d8c7-4a39-a948-1539969f3a90,216229,"Ms. Marilyn Gladu (Sarnia—Lambton, CPC)",,Government Orders,The Environment,,"Madam Speaker, the member opposite talked about how eliminating coal production can really help in solving this global climate change issue. I do not know if she is aware that there are 453 coal plants being built in the world. If we, as Canadians, can get our oil and gas products to either coast, we could prevent a lot of those from being built. 
That said, why has the current government done nothing to advance the Trans Mountain pipeline?",Conservative,Sarnia—Lambton,Marilyn Gladu,http://www.parl.gc.ca/Parliamentarians/en/members/marilyn-gladu(216229)
4780112,ca.proc.d.2019-05-16.10639969,2019-05-16,030c04f1-a5d5-4ba8-b5f2-cd412d43e4bf,220120,Ms. Julie Dabrusin,,Government Orders,The Environment,,"Madam Speaker, I would like to remind the member opposite that what we are talking about today is what we need to do here in our country. We are doing what we need to do to make a just transition to move away from coal-fired plants by providing employment opportunities for workers in that field as well as by building the infrastructure we need.
We are also part of a worldwide alliance to help other countries to move away from coal-fired plants. We have done that with the U.K., and many other countries have joined us as signatories, so we are also part of an international effort to move away from coal-fired electricity.",Liberal,Toronto—Danforth,Julie Dabrusin,http://www.parl.gc.ca/Parliamentarians/en/members/julie-dabrusin(220120)
4780113,ca.proc.d.2019-05-16.10639987,2019-05-16,eaa6694f-1e20-4aae-ad3b-e694b0e12c59,224170,"Ms. Elizabeth May (Saanich—Gulf Islands, GP)",,Government Orders,The Environment,,"Madam Speaker, I applaud the hon. member for Toronto—Danforth for being brave enough to say in this House that she opposes the Trans Mountain pipeline and the government's decision to buy it. 
The difficulty is that the government's plan is to expand the Trans Mountain pipeline. It has not announced it yet, but everyone expects that on June 18 the government will say that it is going ahead and that further government funds will go into a project designed to expand production from the oil sands, which will drive up greenhouse gases. 
While it is true that the government has taken steps and that the rhetoric is good, if it shuts down coal in Alberta, coal will be replaced by fracked natural gas and LNG in those same plants, resulting in the same carbon footprint as coal. As well, expanding the Trans Mountain pipeline will drive up greenhouse gases by expanding production in the oil sands. 
If we are in a climate emergency, and the Liberals agree that we are, it means we have to hold to 1.5°, which means not a single new project can be opened up—no new pipelines, no new oil wells, no fracking. 
We need a plan to go off fossil fuels. Does the hon. member for Toronto—Danforth agree?",Green Party,Saanich—Gulf Islands,Elizabeth May,http://www.parl.gc.ca/Parliamentarians/en/members/elizabeth-may(224170)
4780114,ca.proc.d.2019-05-16.10640012,2019-05-16,030c04f1-a5d5-4ba8-b5f2-cd412d43e4bf,220120,Ms. Julie Dabrusin,,Government Orders,The Environment,,"Madam Speaker, I agree that we need to be transitioning away from fossil fuels. That is a lot of what I was addressing specifically today when I spoke about what we are doing to transition to a low-carbon economy. That is what we are moving toward: zero-emission vehicles, more public transit, more active transportation. 
In fact, in Toronto, Transform TO's aim is for 75% of commutes under five kilometres be done through active transportation. That is how we in cities can work toward reducing our footprint. 
It is an absolutely essential piece. We are working on it, and there is more to do. That is what I admit and state clearly. That is why I am reaching out to people.
However, I have stood here and clearly said that the pipeline does not negate the work we have done. There is a lot of work being done. What we need to do is keep doing it and push further on that path.",Liberal,Toronto—Danforth,Julie Dabrusin,http://www.parl.gc.ca/Parliamentarians/en/members/julie-dabrusin(220120)
4780115,ca.proc.d.2019-05-16.10640022,2019-05-16,fa57da4d-d6e1-44ed-9449-b5b1f6361a5c,242566,"Ms. Sonia Sidhu (Brampton South, Lib.)",,Government Orders,The Environment,,"Madam Speaker, Canadians are feeling the impacts of climate change today from flooding, wildfires and heat waves. The WHO said that one million lives could be saved by 2050 through climate action.
Climate change is real. I want to ask my colleague this: Can you explain what steps you are taking to set up a low-carbon economy?",Liberal,Brampton South,Sonia Sidhu,http://www.parl.gc.ca/Parliamentarians/en/members/sonia-sidhu(242566)
4780116,ca.proc.d.2019-05-16.10640027,2019-05-16,cedf1659-ebb1-4f26-b723-5c7c5353988b,214948,The Assistant Deputy Speaker (Mrs. Carol Hughes),,Government Orders,The Environment,,"I will not respond to that question. I would ask the member to address the question to the Chair and not the individual members.
The hon. member for Toronto—Danforth.",New Democratic Party,Algoma—Manitoulin—Kapuskasing,Carol Hughes,http://www.parl.gc.ca/Parliamentarians/en/members/carol-hughes(214948)
4780117,ca.proc.d.2019-05-16.10640030,2019-05-16,030c04f1-a5d5-4ba8-b5f2-cd412d43e4bf,220120,Ms. Julie Dabrusin,,Government Orders,The Environment,,"Madam Speaker, thank you for allowing me the opportunity to respond, because it is something I feel passionately about.
I have set out several parts to it. I mentioned that buildings are the largest CO2 emitters in cities, so one of the things we have to think about is working on retrofits. We are doing that. In the city of Toronto, units across our city are getting the work they need, new windows and the like, to prevent those types of emissions. 
There is also a zero-emissions strategy. We are putting more money into public transit, working to retrofit our buildings, working on better ways to cool our buildings, moving away from coal-fired plants, and so much more. I simply have not had the time to go through it all.
 There is much being done and more to do.",Liberal,Toronto—Danforth,Julie Dabrusin,http://www.parl.gc.ca/Parliamentarians/en/members/julie-dabrusin(220120)
4780118,ca.proc.d.2019-05-16.10640048,2019-05-16,d32cbf2b-5b28-4698-ba39-c1ac2f736c3e,242081,"Mr. Joël Lightbound (Parliamentary Secretary to the Minister of Finance, Lib.)",,Government Orders,The Environment,,"Madam Speaker, I am very pleased to have the opportunity to speak to the motion before us today that declares a state of climate emergency in Canada.
It is clear, I think, to a large majority of Canadians, and certainly to a large majority of Quebeckers, that the situation with respect to climate change is in fact urgent and requires significant measures. While my Conservative colleagues refuse to face the urgent need to take action, I want to remind them that not having a plan for the environment at this point is completely irresponsible, especially considering the scientific evidence we are seeing on a weekly basis. It is irresponsible to future generations not only from an environmental standpoint, but also from an economic standpoint, and I will expand on that during my speech.
Climate change is a global problem that threatens our environment and our society as a whole. Sudden increases in global temperatures are causing drought, flooding, landslides and powerful hurricanes. We do not have to look very far to see the devastating effect this is having on many Canadians who, at this very moment, are fighting to save their houses from the flooding that has occurred two out of the past three years. Many people assumed these were 100-year floods and so did not expect them to reoccur so soon.
In 2016, it was estimated that more frequent and more intense meteorological events in Canada would cost the federal disaster financial assistance arrangements program about $902 million annually. In addition there are health costs associated with extreme weather conditions, costs expected to reach more than $1.6 billion annually. Costs associated with property damage caused by climate change reached an average of $405 million a year between 1983 and 2008. Since 2009, however, those costs have increased dramatically to $1.8 billion, and they are estimated to reach as high as $43 billion by 2050.
Our government is not the only one concerned about those figures. In a recent article, the Governor of the Bank of England, Mark Carney, and the Governor of the Banque de France, François Villeroy de Galhau, urged the financial sector and central banks in particular to play an increasingly active role in transitioning to a greener economy. This is how they put it:
 Climate change is a global problem, which requires global solutions, in which the whole financial sector has a crucial role to play. 
 They added that fires, floods and other damage caused by climate change negatively affect health, decrease productivity and destroy our heritage. They noted that insured losses have risen five-fold in the past three decades.
Extreme weather conditions are costing countries dearly. They threaten Canadians' health and safety, our communities and our livelihoods. Even so, the official opposition still refuses to acknowledge the need to take urgent action on climate change. I can think of no good reason why the opposition would fight tooth and nail against our measures to curb climate change.
Canadians pay for climate change in many different ways, such as structural repairs, lower property values, higher insurance premiums, assuming they can get coverage in the first place, and higher costs for food, health care and emergency services. Unlike the official opposition, we know that pollution is not free. Just a few weeks ago, the Saskatchewan Court of Appeal ruled that the greenhouse gas pollution pricing act is constitutional and that climate change caused by greenhouse gas emissions is one of the great existential issues of our time.
We could not agree more. It is clear to the members on this side of the House that we need to act now to fight climate change. Climate change is the biggest challenge of our time, and accelerating clean growth is one of the commitments we made in the Paris Agreement. We take our Paris commitments extremely seriously, and I think all members of the House should do the same.
Canadians understand that a healthy environment and a strong economy go hand in hand. They understand that their quality of life today and their economic prosperity tomorrow depend on making a commitment to protect our natural heritage and preserve our environment for future generations. That is why the government has made major investments to protect the quality of Canada's air, water and natural areas for our children and grandchildren, for future generations, and to ensure that Canada has one of the cleanest, best performing economies in the world.
In order to fight climate change, the government has already allocated $5.7 billion over 12 years to support the implementation of the pan-Canadian framework on clean growth and climate change. This is above and beyond the historic investments made by the government in green infrastructure and public transit.
This plan was developed with the provinces and territories and in consultation with indigenous peoples. It will allow us to create a healthy environment for generations to come and also support a clean and robust economy.
This framework supports Canada's target of reducing greenhouse gas emissions by 30% below 2005 levels by 2030, while also meeting the need to adapt and build resilience to climate change. The framework complements provincial and territorial measures to reduce greenhouse gas emissions and it provides ways for governments, businesses and civil society to seize the many economic opportunities offered by the global economy and clean growth.
In budget 2017, the government increased financial support for Canada's clean energy sector by allocating more funding to promising businesses in the form of equity financing, working capital and project financing.
Nearly $1.4 billion in new funding has been provided to Canadian clean-tech companies through the Business Development Bank of Canada and Export Development Canada to help these firms grow and expand. 
In the 2018 budget, we improved Canada's weather and water services by allocating an additional $120 million over five years to protect people and communities from the devastating effects of the extreme weather we are now seeing.
In our most recent budget, our government proposed investments to make zero-emission vehicles an easier and more affordable choice for Canadians. Not only do these vehicles help people get around, they also improve air quality by reducing greenhouse gas emissions.
The costs of inaction are far greater than the costs of combatting climate change. We cannot ignore the problem, and we cannot pretend that pollution comes without a price. Climate change threatens our health, our communities and our economy. 
We must tackle the problem head on to fix it, while at the same time generating economic benefits. 
Week after week, Conservative politicians across the country bury their heads in the sand and go to great lengths to ignore one of the most important—if not the most important—issues of our generation and our planet.
I would ask all members who are participating in the debate today to join us, to join the government, in supporting today's motion. There is no time to lose.
I am prepared to answer any questions my colleagues may have.",Liberal,Louis-Hébert,Joël Lightbound,http://www.parl.gc.ca/Parliamentarians/en/members/joel-lightbound(242081)
4780119,ca.proc.d.2019-05-16.10640158,2019-05-16,4437c848-d8c7-4a39-a948-1539969f3a90,216229,"Ms. Marilyn Gladu (Sarnia—Lambton, CPC)",,Government Orders,The Environment,,"Madam Speaker, I would like to correct the record. The Conservatives have a great plan, which will be unveiled before the end of June. 
The government has introduced this carbon tax, and the Parliamentary Budget Officer has said it has given a special exemption to all the big emitters. They will pay only 8% of the carbon tax, while 92% of the revenue is going to come from hard-working Canadians. 
Could the member opposite just admit that this is nothing but a tax plan on Canadians?",Conservative,Sarnia—Lambton,Marilyn Gladu,http://www.parl.gc.ca/Parliamentarians/en/members/marilyn-gladu(216229)
4780120,ca.proc.d.2019-05-16.10640172,2019-05-16,d32cbf2b-5b28-4698-ba39-c1ac2f736c3e,242081,Mr. Joël Lightbound,,Government Orders,The Environment,,"Madam Speaker, I am really not sure how the Conservative members can keep a straight face when they say that they are going to present their plan, since Canadians have been waiting for that plan for 382 days now.
Actions speak louder than words, and all we have seen so far is that Canada's Conservatives have been waging war on the carbon tax, a policy that has proven effective in reducing greenhouse gas emissions, a policy that has been working in Quebec and British Columbia for years, a policy that many areas of the world are implementing, a policy that, if I am not mistaken, is supported by Mr. Harper's former policy director and by many other economists and Nobel Prize winners around the world.
It is totally beyond me why the Conservative Party is working so hard to fight a policy that makes sense to most Canadians. This policy puts a price on something that we do not want, pollution, while ensuring that Canadians have more money in their pockets to make more energy efficient choices. The Conservative Party is anchored in the past and is continuing with Stephen Harper's disastrous policies. Canadians are not stupid. They understand how important it is to fight against climate change, and they will not vote for a party that does not have a plan to address it.",Liberal,Louis-Hébert,Joël Lightbound,http://www.parl.gc.ca/Parliamentarians/en/members/joel-lightbound(242081)
4780121,ca.proc.d.2019-05-16.10640188,2019-05-16,78336f0e-962c-47d2-a5b8-b59a26592789,217320,"Mr. Matthew Dubé (Beloeil—Chambly, NDP)",,Government Orders,The Environment,,"Madam Speaker, it is interesting to hear the hon. member talk about the Conservatives working hard to fight policy, when the Liberals are paying more attention to the Conservative plan than to than their own record.
They talked about the devastating impact of Stephen Harper's plan. The previous Conservative government's targets are the same as the current ones. What is more, according to the commissioner of the environment and sustainable development, the Liberal government will not reach those targets. Can my colleague explain how the Liberals can say that they want to declare a climate emergency when they bought a pipeline and have the same targets as the Conservative Party, whom they relentlessly criticize?
Earlier I heard a member from Toronto say that the fact they bought a pipeline does not negate all the other measures they implemented. However, facts are facts, and the pipeline they bought will substantially increase our greenhouse gas emissions.
How does the hon. member reconcile his words with the actions of his government?",New Democratic Party,Beloeil—Chambly,Matthew Dubé,http://www.parl.gc.ca/Parliamentarians/en/members/matthew-dube(217320)
4780122,ca.proc.d.2019-05-16.10640205,2019-05-16,d32cbf2b-5b28-4698-ba39-c1ac2f736c3e,242081,Mr. Joël Lightbound,,Government Orders,The Environment,,"Madam Speaker, with respect to TMX, that member was right. Équiterre has also said that the government's actions should not be judged on the Trans Mountain pipeline purchase alone, but rather on all actions taken by this government. No federal government in Canadian history as been more motivated and determined when it comes to the environment and fighting climate change. I am not the one saying so; several environmentalists are saying just that, including Sidney Ribaux and Steven Guilbeault.
I would therefore urge my colleague to look at government action overall. Our government put a price on pollution. It has made historic investments in public transit and green infrastructure. It will phase out coal by 2030. It will cut methane emissions from the oil and gas sector in half by 2025. It included incentives for the purchase of zero-emission vehicles in the last budget. The list of measures our government has taken goes on and on.
These investments include $7.5 billion for Quebec to put towards public transit and green infrastructure, which will have a real impact on greenhouse gas reductions. What makes no sense to me is the NDP's plan for austerity and cuts, which it seems to have lifted from Stephen Harper's playbook. In 2015, despite its ambitious environmental goals, the NDP still campaigned on Harper-style austerity and balanced budgets.
We took a different approach. We knew that significant challenges lied ahead and that appropriate action was needed, including investments in infrastructure and public transit. Canada has tremendous infrastructure needs from coast to coast to coast, especially in the area of green transportation and sustainable mobility. This is where I simply do not understand the position of the NDP, which campaigned on austerity despite having ambitious environmental plans.",Liberal,Louis-Hébert,Joël Lightbound,http://www.parl.gc.ca/Parliamentarians/en/members/joel-lightbound(242081)
4780123,ca.proc.d.2019-05-16.10640239,2019-05-16,0bd5970c-e4c2-4044-8344-8123b16d75bd,218230,"Hon. Peter Kent (Thornhill, CPC)",,Government Orders,The Environment,,"Madam Speaker, I will be splitting my time with the member for Chilliwack—Hope, our chief opposition whip.
After several hours now of overheated Liberal rhetoric and revisionist history, it is time to get back to some basic facts. Climate change is real; climate change is a global problem, and climate change demands a global solution.
Canada, which generates barely 1.6% of global GHG emissions, must still do its part. That is why the leader of the official opposition will lay out the most comprehensive climate policy ever proposed by an opposition party in Canadian history, just a few weeks from now.
The motion before us fails to acknowledge that Canada today falls far short of its emissions reduction targets, so let us just take a look at Canada's targets under the 2015 Paris Agreement.
When they came to office, the Liberals embraced the same targets set by the previous Conservative government, to reduce GHG emissions by 30% below 2005 levels by 2030. When those Conservative targets were set, it was not with a carbon tax imposed on commuters and soccer moms and small businesses. We focused on the major emissions sectors. Working with the scientists at Environment Canada and the scientific community beyond, we developed meaningful regulations that did not hamstring hard-working Canadian taxpayers or the Canadian economy.
Transportation was the largest emitting sector, with about a quarter of Canada's total annual emissions. With our American counterparts, we developed continental tailpipe regulations that are still reducing emissions today. These regulations, which came into force in 2012 and built on existing regulations, require that all cars and light trucks built between 2017 and 2025 be required to cut emissions by an average of 5% every year. These regulations will see tailpipe emissions reduced to 50% of what they were in 2008. 
There is a cost. The new technology adds somewhat to the cost of each new model year, but there is a significant offsetting benefit. Fuel consumption will also be reduced by some 50% from 2008 levels by 2025.
When the Liberals, with gesticulation and hyperbole, hysterically defend their carbon tax, which is indiscriminately imposed on commuters, soccer moms and small business transport companies, they are actually imposing a cost on top of what these motorists are already paying for environmentally responsible technology and significantly reduced emissions and fuel consumption. The bottom line is that the Liberals are riding on reductions that are still being realized today as a result of the previous Conservative government's regulations on large emitters. 
Similarly, the previous Conservative government achieved reductions by regulating the coal-fired electricity generating sector, which effectively banned the construction of any new coal-fired units that use old technology. 
It is true that we did not hit our overall targets, but it is also true that we did not compromise the economic well-being of hard-working taxpayers or the competitiveness of our economy overall. We worked to protect the environment at the same time as we worked to protect the economy. 
We made progress. Emissions were reduced, in sharp contrast to the world's major emitters, who blithely signed the Kyoto and Copenhagen accords and then did nothing. I am talking about China, which generates almost two-thirds of global GHG emissions, and whose emissions are still rising. I am talking about the United States, India, Brazil and so many other countries whose representatives, along with this Liberal government, partied the nights away in Paris and signed the Paris Agreement with toasts of champagne and foie gras tasties.
That brings me back to the motion before us and its preposterous objective of deepening targets, which would risk our economic well-being and achieve precious little in global terms while the major polluting countries keep pumping out ever-increasing amounts of GHGs.
Again, the motion fails to acknowledge that Canada continues to fall far short of its emissions reduction targets.
 We have proposed an amendment to the motion that would recognize the reality we face, that Canada is failing to meet its targets under the Liberal plan. It would demand that the Liberals table a real environment plan, not a revenue plan and not a tax plan, to lower emissions and achieve Canada's targets.
We know that small-business owners and their employees care about the environment and have implemented a wide range of environmental initiatives. However, the Canadian Federation of Independent Business has just released a policy position paper that reveals that 87% of business owners in the four provinces where the federal carbon backstop tax is positioned say that they are opposed to the carbon tax and that the majority of these business owners will not be able to pass on their costs to consumers.
 The CFIB numbers also show that small businesses will pay almost 50% of the carbon tax, with 50% paid by households. While the Liberals claim that households will get back 90% of their carbon taxes paid in rebate payments, small-business owners will get back rebates of barely 7% of their carbon taxes paid. With just about every aspect of the Prime Minister's climate change policy position, this motion has little to do with meaningful action and everything to do with desperate virtue-signalling politics.
The Prime Minister was elected, promising sunny ways, transparency, accountability, rainbows and unicorns, but he is running away from yet another scandal and trying to distract from it. He finished a dismal fourth in a British Columbia by-election. He is desperate and he is trying to find anything to change the channel.
The Liberals have had three and a half years to come up with a real plan for the environment. Meanwhile, Canada is falling further and further away from emission targets, even as the Liberals attempt to defend the carbon tax, which hits hard-working taxpayers and small businesses, while allowing at the same time massive exemption for the big polluters.
Again, climate change is real, climate change is a global problem, climate change is a global challenge and climate change demands global solutions. In contrast to the Liberals' failed plan, their high-carbon hypocrisy, in just a few short weeks, the Conservatives will lay out an environment plan that our Conservative leader promises will provide the best chance of reaching Canada's targets, the most comprehensive climate policy ever proposed by an opposition party in Canadian history.",Conservative,Thornhill,Peter Kent,http://www.parl.gc.ca/Parliamentarians/en/members/peter-kent(218230)
4780124,ca.proc.d.2019-05-16.10640379,2019-05-16,deea27ee-c7f2-4442-99ac-2417bbea8359,242082,"Mr. Steven MacKinnon (Parliamentary Secretary to the Minister of Public Services and Procurement and Accessibility, Lib.)",,Government Orders,The Environment,,"Madam Speaker, I listened with attention to the member's statement. Fundamentally, the pan-Canadian framework to combat the effects of climate change reposes on a simple idea and, at its heart, a Conservative idea. It is a market-based solution where we price behaviours that are undesirable, that is burning fossil fuels, and reward those by making it revenue-neutral and giving a rebate thereby saving the average family money.
I am more interested in the behaviour of the Ontario government, my colleague's home province. It would take millions of taxpayer dollars, dollars that could be going to libraries, to planting trees, to hiring nurses, to hiring teachers and to adding MRI machines in hospitals, and spend them to combat a plan and a government that has taken on the effects of climate change. We have this perverse situation where tax dollars in Ontario are going to discourage other governments from combatting climate change. Would the member please provide his opinion on that?",Liberal,Gatineau,Steven MacKinnon,http://www.parl.gc.ca/Parliamentarians/en/members/steven-mackinnon(242082)
4780125,ca.proc.d.2019-05-16.10640425,2019-05-16,688c6645-b71f-4182-a105-c85eb869e1f7,217511,Mr. Bob Zimmer,,Government Orders,The Environment,,"Madam Speaker, I rise on a point of order. I thought this place was for talking about federal issues, not about the Province of Ontario, its particular plans and what it is going to do or not. I would like the question to be more focused on what is at hand here.",Conservative,Prince George—Peace River—Northern Rockies,Bob Zimmer,http://www.parl.gc.ca/Parliamentarians/en/members/bob-zimmer(217511)
4780126,ca.proc.d.2019-05-16.10640430,2019-05-16,cedf1659-ebb1-4f26-b723-5c7c5353988b,214948,The Assistant Deputy Speaker (Mrs. Carol Hughes),,Government Orders,The Environment,,"That is not a point of order. I am sure the hon. member knows there is a lot of flexibility. Given the subject matter, I am sure the hon. member for Thornhill will be able to answer that question.",New Democratic Party,Algoma—Manitoulin—Kapuskasing,Carol Hughes,http://www.parl.gc.ca/Parliamentarians/en/members/carol-hughes(214948)
4780127,ca.proc.d.2019-05-16.10640436,2019-05-16,0bd5970c-e4c2-4044-8344-8123b16d75bd,218230,Hon. Peter Kent,,Government Orders,The Environment,,"Madam Speaker, perhaps the member opposite is contemplating the day after October 21, and may want to try his hand at provincial politics, perhaps in the province of Ontario or somewhere else.
With regard to his raising market-based solutions, I wonder how that fits in with the millions of dollars given to one of Canada's richest retail companies, with regard to the coolers and fridges for Loblaws, at the same time the Liberal shot gun carbon taxes, applied across the socio-economic scale, are causing increasing hardship? If the Liberal government were to be re-elected, it would ramp up the carbon taxes, which would have to be borne by those in Canadian society least able to carry those costs.
We believe in reducing emissions from the major emitters, not from burdening ordinary hard-working taxpayers with an unnecessary, unrealistic, unproductive carbon tax.",Conservative,Thornhill,Peter Kent,http://www.parl.gc.ca/Parliamentarians/en/members/peter-kent(218230)
4780128,ca.proc.d.2019-05-16.10640452,2019-05-16,a710e2c4-20f9-4df8-ba6c-2dc50c03bb75,217225,"Ms. Marjolaine Boutin-Sweet (Hochelaga, NDP)",,Government Orders,The Environment,,"Madam Speaker, a few years ago, the Harper government, which the member was a part of, gutted environmental protection for thousands of Canadian lakes and rivers by amending the Navigable Waters Protection Act. The Conservatives even tried to hide the cuts in an omnibus bill so people would not notice.
Do they really expect us to believe that their ideas about the environment are completely different now? I do not believe them, and I do not think Canadians will believe them either.",New Democratic Party,Hochelaga,Marjolaine Boutin-Sweet,http://www.parl.gc.ca/Parliamentarians/en/members/marjolaine-boutin-sweet(217225)
4780129,ca.proc.d.2019-05-16.10640463,2019-05-16,0bd5970c-e4c2-4044-8344-8123b16d75bd,218230,Hon. Peter Kent,,Government Orders,The Environment,,"Madam Speaker, I thank my colleague for her question.
 We know the Liberal government rolled back many of the responsible environmental programs we had to support responsible resource development. Navigable waters was one of them. There has not yet been one example put forward by any member in the House of damage done by the improvements we made in conjunction with municipalities and provinces to eliminate some of the red tape in the previous act.
With regard to the fate of Bill C-48 in the Senate, that bill has fallen off the legislative platform, as it well should. Bill C-48 was a discriminatory law aimed directly at Canada's responsible oil and gas industry.",Conservative,Thornhill,Peter Kent,http://www.parl.gc.ca/Parliamentarians/en/members/peter-kent(218230)
4780130,ca.proc.d.2019-05-16.10640482,2019-05-16,a2d5c8bf-d42e-4b53-be9e-70af2a6fe169,217370,"Mr. Mark Strahl (Chilliwack—Hope, CPC)",,Government Orders,The Environment,,"Madam Speaker, it is a pleasure to address the House today on an issue that is important to all Canadians.
 I want to read into the record the amendment we are debating at the moment, which was proposed by the member for Abbotsford at the end of his excellent presentation earlier today. It reads:
 ...the House recognize that: 
 (a) climate change is a real and urgent global problem requiring real global solutions and that Canada can and must take a leadership role in developing those global solutions; 
 (b) human activity has an impact on climate change and its effects impact communities across the country and the world; 
 (c) Canada and the world must take urgent action to mitigate global climate change and combat its impacts on the environment; 
 (d) the government's own “Clean Canada” report shows the government is falling short of the Paris targets by 79 million tonnes, 
 and, therefore, as an alternative to its current proposal to tackle climate change involving a non-binding declaration, the House call upon the government to produce a real climate change plan that will enable Canada to reduce global greenhouse gas emissions according to the targets of the Paris agreement. 
That is the difference between our amendment and the government motion. The government motion fails on a couple of significant levels. It does not talk about the global nature of the problem and, specifically, it does not address the fact that the government is falling further and further behind the targets it agreed to in Paris a couple of years ago.
We heard the member for Skeena—Bulkley Valley reminded the House earlier that those were the targets set under former prime minister Stephen Harper. Those are the targets we are talking about today. The targets set by the former Conservative government were such good targets that the Liberal government embraced them, but it is failing to meet them. 
The comments from the Leader of the Opposition yesterday, declaring that the Prime Minister was a high carbon hypocrite, goes right to the member putting forward this motion in the House today. There are 22 sitting days left in this Parliament before we go back to our ridings for the summer and then the House dissolves due to the upcoming election. However, sanctimonious Liberals on the other side are asking how we cannot say that this is an emergency. They have had an opportunity for three and a half years to bring forward this motion. For three and a half years, they have had an opportunity to bring about a climate plan to reduce emissions to meet the targets they agreed to in Paris, and they have utterly failed.
What the Liberals have come up with instead is a carbon tax, a tax that punishes average working Canadians, while it lets the big emitters off the hook. It lets them continue to target the people we represent in our ridings for doing things Canadians have to do, things like heating their homes, driving to work, driving to school and taking their aged parents to a doctor's appointed. The government has decided to embrace a climate plan to punish those people for living in Canada.
I hear laughter on the other side. We hear laughter from the Liberals when they think about that. They do not care about those people. They care about people like the owners of Loblaws, the owners of a multi-billion company, who get $12-million gift of free fridges that they would have bought on their own. That is called a climate plan to these Liberals. They are looking out for those people. Some emergency from the perspective of the Liberals.
The climate is such an emergency to Liberals that the Prime Minister got on his taxpayer-funded private jet and flew to Tofino for a couple of days of surfing. By the way, it was on Earth Day. He got on his private plane, burned the fuel and got to have his holiday in British Columbia. 
A survey released this week by Toyota Canada shows that over half of British Columbians are rethinking their holiday plans because of the price of fuel. They cannot afford to fill the tank in their vehicles to go see their family or take the vacation they have been looking forward to all year. Rich British Columbians will have no problem reaching into their pockets, getting out a couple more $20 bills or $50 bills and paying for that extra price of fuel.
Similarly, the Prime Minister has no problem reaching into taxpayers' pockets and taking a private jet to Tofino. There is no way to get to Tofino on public transit. People have to drive there. It is a long, beautiful drive, one that I have made before, and it requires a vehicle with a full tank of gas. The Prime Minister has made it many times, but on a taxpayer-funded jet. He is a high-carbon hypocrite. 
He did the same thing during the height of the SNC-Lavalin scandal when he used the taxpayer-funded private jet to take another vacation in Florida. He does not pay for the fuel and he does not care about the carbon tax. He went to Florida with the family when he needed some downtime, which is fine, but then he flew back to Ottawa for a private meeting and a photo op, and then back to Florida again, and then back to Ottawa one more time.
 It is a climate change emergency, according to the Liberals, but it is an emergency for somebody else to pay for, because they should not have to change their ways and the Prime Minister should not have to change his ways; he just wants Canadians to change theirs. He wants them to drive less to get their kids to school, drive less to get their kids to their soccer practice, drive less to get their mom or grandmother to the hospital or to the doctor. That is what the government is doing. We have seen it time and again. 
We have also seen that they actually do not believe in it. John Horgan, the premier of British Columbia, is a classic example. He also, like the Prime Minister, has virtue-signalling motions like this one, but he actually increased the carbon tax higher than what is mandated under the national carbon tax plan. He jacked it up on April 1. He jacked up the price of fuel even more than he was required to under the Prime Minister's law. Then, two weeks later, when the price hit $1.80 a litre, he said it was a crisis and that we needed to do something because people were paying too much for fuel, but we all know that this is exactly what he wants and exactly what the Prime Minister wants. He said as much when he was in British Columbia a year ago. They want Canadians to pay a price for living in this country, and in a large portion of this country, people are living in remote areas where they have to drive to do the things that are necessary. 
What happens when we do not treat this as a global issue? We have seen what happens when the Liberals do not treat this as a global issue. They think that Canada is an island unto itself and that if they impose additional costs on businesses and individuals, it has no impact. 
What have we seen since the current government took office? We have seen the greatest flight of capital this country has ever seen. We have seen billions of dollars, nearly $100 billion, fleeing the country, primarily out of the energy sector, and setting up shop in other places that are not putting a carbon tax on their businesses. In the case of Royal Dutch Shell, it was an $18.4 billion flight of capital. For ConocoPhillips, it was $17.7 billion; Devon Energy, $7 billion; Kinder Morgan, $4.5 billion; Marathon Oil, $3.3 billion; Chevron Energy, $1.5 billion; Murphy Oil, $937 million; Apache Corporation, $927 million; Statoil ASA, $832 million; Total S.A., $560 million, and the government celebrates it. The Liberals celebrate that flight of capital, because it is from the dirty industries that they do not like to talk about.
Those companies have not gone out of oil and gas; they are developing oil and gas in the United States. They are developing oil and gas in the offshore of Brazil. They are developing oil and gas in Kazakhstan and places that do not have the same high world-leading clean energy policies that this country has. We develop the cleanest, greenest energy in the world, and we should celebrate it, because that is something that all Canadians can be proud of. 
The motion that the government has brought forward is an attempt to distract from its fourth-place finish in a recent by-election in British Columbia with 22 days left in the sitting of this Parliament. The Liberals are not taking emissions seriously, which is proven by their 79-million-tonne shortfall on their own targets. That is why we will support our amendment and not their motion. ",Conservative,Chilliwack—Hope,Mark Strahl,http://www.parl.gc.ca/Parliamentarians/en/members/mark-strahl(217370)
