basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4778822,ca.proc.d.2019-05-10.10621667,2019-05-10,e44116f8-75a8-4ca6-9ba5-fe968dbd42b0,242061,"Mr. Sean Casey (Charlottetown, Lib.)",,Statements By Members,Prince Edward Island,,"Madam Speaker, yesterday, in his hometown of Georgetown, P.E.I., Dennis King was sworn in as the 33rd premier of P.E.I., along with his cabinet.
 I rise to offer my congratulations to Premier King and his government. He has vowed to take a collaborative approach in his dealings with other parties and levels of government, and I stand ready to work with him to advance the interests of islanders.
 I also ask the House to join me in thanking Wade Maclauchlan for his service to our province. He has balanced the books and achieved remarkable success in employment, economic and population growth.
 After a distinguished career in academia, he took on what he referred to as his “retirement project”; the premiership of the province he loved. His incredible intellect, photographic memory and a killer work ethic have served islanders well. He left the place better than he found it. He poured his heart and soul into public service, and for that I offer gratitude and respect. ",Liberal,Charlottetown,Sean Casey,http://www.parl.gc.ca/Parliamentarians/en/members/sean-casey(242061)
4778823,ca.proc.d.2019-05-10.10621670,2019-05-10,00000000-0000-0000-0000-000000000000,247667,"Mr. Scot Davidson (York—Simcoe, CPC)",,Statements By Members,Government Policies,,"Madam Speaker. the residents of York-Simcoe went to the polls just three months ago to elect me as their member of Parliament. However, most cannot wait for the opportunity to vote again this fall, and I do not blame them. The people of York—Simcoe are tired of the Liberal government's record of broken promises, ethical scandals, economic failures and foreign policy blunders.
The Prime Minister promised sunny ways in 2015 with a new approach of honesty and responsibility. However, the reality now faced by ordinary Canadians is high taxes, out-of-control spending and a government out of touch with the struggles of everyday families, seniors and students. This is especially apparent to the residents of York—Simcoe and other communities in rural Canada, who find themselves on the outside looking in, as the Prime Minister attacks them and their way of life.
 Canadians across the country will have an opportunity to change all of that in the upcoming election. Until then, it is clear that the Prime Minister is not as advertised.",Conservative,York—Simcoe,Scot Davidson,http://www.parl.gc.ca/Parliamentarians/en/members/scot-davidson(247667)
4778824,ca.proc.d.2019-05-10.10621674,2019-05-10,04ef6f9c-3039-4fb0-a1ad-82a6ba2f03bf,242090,"Mr. Peter Schiefke (Vaudreuil—Soulanges, Lib.)",,Statements By Members,Vaudreuil—Soulanges,,"Madam Speaker, volunteers are the backbone of our communities. These ordinary women and men do extraordinary things. Not only are these people helping their fellow Canadians, but they are also building better communities for everyone.
Today, I want to take a moment to recognize members of my community who improve the lives of others, one selfless act at a time. These are local heroes, such as the hundreds of volunteers giving their time at the Hudson palliative care centre or the ones helping out community members in need through organizations like the scouts, the guides, the cadets, Nova Hudson, L'Actuel, Moisson Sud-Ouest, les maisons des jeunes and Le Pont Bridging. It is also our farmers, business owners and neighbours, young and old, who more recently helped prepare meals and filled up sandbags for neighbours whose lives had been touched and impacted by this year's historic floods. 
On behalf of the House, I thank all volunteers whose service and generosity make our communities and our country better.",Liberal,Vaudreuil—Soulanges,Peter Schiefke,http://www.parl.gc.ca/Parliamentarians/en/members/peter-schiefke(242090)
4778825,ca.proc.d.2019-05-10.10621712,2019-05-10,65916721-c92d-4ae1-80e6-2e696b0c5d94,234523,"Mr. Darrell Samson (Sackville—Preston—Chezzetcook, Lib.)",,Statements By Members,First Responders,,"Madam Speaker, I would like to recognize the vital work that first responders do to protect and serve our communities. Each day, they bravely put their lives on the line to ensure we can live with peace of mind.
This weekend in my riding there are two great events. 
The first event is a carwash at the Gordon R. Snow Community Centre, hosted by volunteer firefighters from stations in Fall River, Wellington and Waverley. All proceeds of the carwash will go toward Camp Courage. This camp introduces young women to the demands of being a first responder and encourages them to pursue a career as first responders.
The second event is an emergency preparedness jamboree in Porters Lake. The annual jamboree is a community awareness project that can help prepare residents and their families for any type of emergency.
I would personally like to thank all first responders for their tireless work for our communities.",Liberal,Sackville—Preston—Chezzetcook,Darrell Samson,http://www.parl.gc.ca/Parliamentarians/en/members/darrell-samson(234523)
4778826,ca.proc.d.2019-05-10.10621716,2019-05-10,00000000-0000-0000-0000-000000000000,234359,"Mrs. Stephanie Kusie (Calgary Midnapore, CPC)",,Statements By Members,Natural Resources,,"Madam Speaker, the Liberals' anti-energy policies and legislation have destroyed Canada and Alberta's reputation as a stable, fair, predictable destination for energy investment.
 The Prime Minister has failed to take substantial action or exert federal jurisdiction to ensure TMX could be built by the private sector. He cancelled the northern gateway pipeline and he killed the energy east pipeline with red tape and regulations. He implemented a carbon tax, which does nothing but make life more difficult for Canadian families and small businesses.
Canadians cannot afford to continue paying for the Liberal government's failings. More than 100,000 people in the energy sector have already lost their jobs. However, hope is on the horizon with a newly elected United Conservative Party in Alberta. An increasing number of provinces, representing 59% of Canadians, oppose the Prime Minister's carbon tax.
Canadians are not stupid. They know this tax is just another money grab for the Liberal government. It is clear that the Prime Minister is not as advertised.",Conservative,Calgary Midnapore,Stephanie Kusie,http://www.parl.gc.ca/Parliamentarians/en/members/stephanie-kusie(234359)
4778827,ca.proc.d.2019-05-10.10621719,2019-05-10,86a43c8a-1145-4984-af24-0fe651826173,246175,"Ms. Pam Damoff (Oakville North—Burlington, Lib.)",,Statements By Members,Williams Syndrome Awareness Month,,"Madam Speaker, May is Williams Syndrome Awareness Month. Williams syndrome is a genetic condition that remains virtually unknown. Medical, developmental and learning challenges typically occur alongside unique abilities, such as advanced verbal and communication skills, highly social personalities and a passion for music.
 Those abilities describe my friend, Karina Scali. Karina lives with Williams syndrome and has been selected again this year to participate in the Lifting Lives Music Camp in Nashville, designed for young people with Williams syndrome. The Academy of Country Music was so impressed by the song her group wrote a few years ago that it invited the group to perform at the Grand Ole Opry.
Karina received the Queen Elizabeth II Diamond Jubilee Medal for her work in our community.
I ask members to join me in raising awareness of Williams syndrome so all individuals with Williams syndrome will have the support they need to live healthy, self-directed, productive and fulfilling lives like Karina does.",Liberal,Oakville North—Burlington,Pam Damoff,http://www.parl.gc.ca/Parliamentarians/en/members/pam-damoff(246175)
4778828,ca.proc.d.2019-05-10.10621723,2019-05-10,4c0122f7-7958-4cbd-b99e-9d70a4dca1e8,248383,"Mr. Pierre-Luc Dusseault (Sherbrooke, NDP)",,Statements By Members,Quebec Diabetes Association,,"Madam Speaker, I have the privilege this year of serving as honourary chair of the 19th annual golf tournament organized by Diabète Estrie, a non-profit organization in my region made up of people with diabetes, their loved ones, and health care professionals who are trying to make things easier for people with this disease and improve their quality of life.
With the money raised, Diabète Estrie will be able to send kids aged eight to 15 with type 1 diabetes to specialized camps. The money also helps the organization pursue its mission to inform, promote awareness, provide training, support research, ensure service provision and defend the rights of diabetics to help them live with this disease in their day-to-day lives.
I encourage everyone to come out to this event on June 7, as part of Quebec's diabetes prevention week. 
In closing, I want to thank all the members of the organizing committee as well as the many volunteers who dedicate themselves to this cause every year.",New Democratic Party,Sherbrooke,Pierre-Luc Dusseault,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-luc-dusseault(248383)
4778829,ca.proc.d.2019-05-10.10621727,2019-05-10,831322ab-9fa6-437e-92ba-1b4525f8242d,242429,"Mr. Pat Kelly (Calgary Rocky Ridge, CPC)",,Statements By Members,Government Policies,,"Madam Speaker, in 2015, the Prime Minister promised small annual deficits, with a self-balancing budget by 2019. Instead, we got the biggest peacetime debt accumulation outside of a recession. 
He promised openness and transparency and we got cash for access fundraising and illegal vacations. He promised to help small-business owners, then called them tax cheaters and threatened their savings. He said, “Canada is back” and then humiliated himself in India. He promised better relations with the public service and then launched Phoenix. He promised better relations with veterans and then said they were asking too much. He promised a service-focused CRA and then picked on single parents and the disabled, while giving tax breaks to wealthy people with offshore accounts. He promised no more omnibus bills and then snuck deferred prosecutions into a 500-page budget bill and fired his attorney general for refusing to play ball and get SNC-Lavalin off the hook.
The Prime Minister is definitely not as advertised.",Conservative,Calgary Rocky Ridge,Pat Kelly,http://www.parl.gc.ca/Parliamentarians/en/members/pat-kelly(242429)
4778830,ca.proc.d.2019-05-10.10621730,2019-05-10,7a2a1996-59b6-46e8-8ed0-9ea3c0fcf4ad,245467,"Mr. Marc Serré (Nickel Belt, Lib.)",,Statements By Members,Speech and Hearing Month,,"Madam Speaker, May is Speech and Hearing Month. It is important to recognize Canada's outstanding speech-language pathologists, audiologists and communication health assistants, who I was honoured to work with as regional director of the Canadian Hearing Society.
Speech-Language &amp; Audiology Canada will be highlighting the importance of early detection and intervention of speech, language, swallowing, hearing and balance disorders. This builds on the early hearing detection report card released last month, which noted that Canada's overall grade still remained “insufficient”. 
The ability to speak, to listen and to be heard is vital. Children's access to hearing care should not be determined by their personal circumstances. Professionals seek to ensure optimal communication health whether they are working with a hard-of-hearing child or adult or a family dealing with dementia.
I ask my colleagues to join me in observing Speech and Hearing Month in Canada.",Liberal,Nickel Belt,Marc Serré,http://www.parl.gc.ca/Parliamentarians/en/members/marc-serre(245467)
4778831,ca.proc.d.2019-05-10.10621744,2019-05-10,96924c12-efff-4de2-9f9e-578fe5434342,218606,"Hon. Erin O'Toole (Durham, CPC)",,Oral Questions,Justice,,"Madam Speaker, Scott Brison wanted to stop the $700-million Davie shipbuilding contract. Scott Brison, Judy Foote and the MP for Beauséjour were lobbied by corporate friends to kill the deal. The only reason they did not was the fact that their actions at cabinet leaked out.
Vice-Admiral Mark Norman was not the source of the cabinet leak, but his was the only name put forward to blame. Why?",Conservative,Durham,Erin O'Toole,http://www.parl.gc.ca/Parliamentarians/en/members/erin-otoole(218606)
4778832,ca.proc.d.2019-05-10.10621746,2019-05-10,18e36567-4082-4ce3-a35b-d4aba65560ca,245291,"Hon. David Lametti (Minister of Justice and Attorney General of Canada, Lib.)",,Oral Questions,Justice,,"Madam Speaker, we have full confidence in our government institutions, and they all functioned very well in this case. The RCMP investigated and laid charges. The investigation, the decision to lay charges and the prosecution were handled by the Public Prosecution Service of Canada, as was the decision to stay charges.
All those decisions were made independently of the Department of Justice, of my office and of the Government of Canada. Our institutions are functioning well, and the rule of law is alive and well in Canada.",Liberal,LaSalle—Émard—Verdun,David Lametti,http://www.parl.gc.ca/Parliamentarians/en/members/david-lametti(245291)
4778833,ca.proc.d.2019-05-10.10621748,2019-05-10,96924c12-efff-4de2-9f9e-578fe5434342,218606,"Hon. Erin O'Toole (Durham, CPC)",,Oral Questions,Justice,,"Madam Speaker, we are confident that the director of public prosecutions did her job and made the right call to admit that there was no case against Mark Norman, but Mark Norman's name was first given to the RCMP by the Prime Minister. Mark Norman was not at the cabinet meeting. Mark Norman was not the source of the cabinet leak. In fact, he was just one of 73 names of people who knew about Scott Brison's attempt to kill the Davie deal.
Why did the Prime Minister single out Vice-Admiral Mark Norman to blame for the leak from his cabinet meeting?",Conservative,Durham,Erin O'Toole,http://www.parl.gc.ca/Parliamentarians/en/members/erin-otoole(218606)
4778834,ca.proc.d.2019-05-10.10621752,2019-05-10,18e36567-4082-4ce3-a35b-d4aba65560ca,245291,"Hon. David Lametti (Minister of Justice and Attorney General of Canada, Lib.)",,Oral Questions,Justice,,"Madam Speaker, as the hon. member well knows, investigations are the realm of the RCMP in Canada, and it did that.
As the hon. member well knows, the decision to lay charges, to evaluate that evidence and lay charges, rests with the Public Prosecution Service of Canada, and that was done here, as was the decision to stay charges.",Liberal,LaSalle—Émard—Verdun,David Lametti,http://www.parl.gc.ca/Parliamentarians/en/members/david-lametti(245291)
4778835,ca.proc.d.2019-05-10.10621755,2019-05-10,96924c12-efff-4de2-9f9e-578fe5434342,218606,"Hon. Erin O'Toole (Durham, CPC)",,Oral Questions,Justice,,"Madam Speaker, the Prime Minister gave Mark Norman's name to the RCMP. The Prime Minister's Office resisted giving documents to Mark Norman's lawyers. The Prime Minister's team counselled witnesses. The Prime Minister's lawyers asked the prosecutors if they could engineer issues at trial. The Prime Minister's Office even used code words to avoid revealing Mark Norman's name in documents.
Direction, deception and delay: that is the Prime Minister's record of political interference in the Vice-Admiral Norman affair. When will he apologize to Mark Norman?",Conservative,Durham,Erin O'Toole,http://www.parl.gc.ca/Parliamentarians/en/members/erin-otoole(218606)
4778836,ca.proc.d.2019-05-10.10621758,2019-05-10,ddcc96da-5bcf-4069-9cd6-da8f76df8b89,242073,"Mr. Stéphane Lauzon (Parliamentary Secretary to the Minister of Veterans Affairs and Associate Minister of National Defence, Lib.)",,Oral Questions,Justice,,"Madam Speaker, on the basis of this week's decision, the charge against Vice-Admiral Norman has been stayed.
As confirmed by the Public Prosecution Service of Canada this week, every decision was made completely independently. No other factors were considered in this decision, nor was there any contact or influence from outside the PPSC, including political influence in either the initial decision to prosecute Mr. Norman or in the decision to stay the charge.
Any accusation to the contrary is absurd. ",Liberal,Argenteuil—La Petite-Nation,Stéphane Lauzon,http://www.parl.gc.ca/Parliamentarians/en/members/stephane-lauzon(242073)
4778837,ca.proc.d.2019-05-10.10621761,2019-05-10,22a96405-bed6-45e9-811a-69d055416803,242520,"Hon. Steven Blaney (Bellechasse—Les Etchemins—Lévis, CPC)",,Oral Questions,Justice,,"Madam Speaker, it is simple. As soon as the Liberals took office they did everything in their power to prevent the Davie shipyard from getting the Asterix contract, a vital contract for the Royal Canadian Navy. 
What did they do when they got caught red-handed? Instead of launching an investigation to shed light on this scheme, the Prime Minister attacked the person who blew the whistle on their scheme, Vice-Admiral Norman.
When will the Prime Minister apologize and give Vice-Admiral Norman a promotion instead of demotion?",Conservative,Bellechasse—Les Etchemins—Lévis,Steven Blaney,http://www.parl.gc.ca/Parliamentarians/en/members/steven-blaney(242520)
4778838,ca.proc.d.2019-05-10.10621764,2019-05-10,ddcc96da-5bcf-4069-9cd6-da8f76df8b89,242073,"Mr. Stéphane Lauzon (Parliamentary Secretary to the Minister of Veterans Affairs and Associate Minister of National Defence, Lib.)",,Oral Questions,Justice,,"Madam Speaker, no other factors were considered in this decision, nor was there any contact or influence from outside the PPSC, including political influence, on the initial decision to prosecute Mr. Norman.
Based on this week's decision, the charges against Vice-Admiral Norman have been stayed. Every decision was made completely independently. ",Liberal,Argenteuil—La Petite-Nation,Stéphane Lauzon,http://www.parl.gc.ca/Parliamentarians/en/members/stephane-lauzon(242073)
4778839,ca.proc.d.2019-05-10.10621767,2019-05-10,22a96405-bed6-45e9-811a-69d055416803,242520,"Hon. Steven Blaney (Bellechasse—Les Etchemins—Lévis, CPC)",,Oral Questions,Justice,,"That is ludicrous, Madam Speaker. The Liberal closet is full of skeletons—those of ministers, advisors, assistants, and even the clerk.
The Liberals should tell the truth and stop going after a man who told the truth and stood up for the Royal Canadian Navy and for Quebec.
What are Quebec MPs doing for jobs in Quebec?
The shipyard workers want work. They want the contract for the Obelix.",Conservative,Bellechasse—Les Etchemins—Lévis,Steven Blaney,http://www.parl.gc.ca/Parliamentarians/en/members/steven-blaney(242520)
4778840,ca.proc.d.2019-05-10.10621770,2019-05-10,ddcc96da-5bcf-4069-9cd6-da8f76df8b89,242073,"Mr. Stéphane Lauzon (Parliamentary Secretary to the Minister of Veterans Affairs and Associate Minister of National Defence, Lib.)",,Oral Questions,Justice,,"Madam Speaker, no other factors were considered in this decision. Based on this week's decision, the deputy minister has reviewed the policy in place regarding the request to have his legal fees paid as they relate to this case.
We agreed with their advice.",Liberal,Argenteuil—La Petite-Nation,Stéphane Lauzon,http://www.parl.gc.ca/Parliamentarians/en/members/stephane-lauzon(242073)
4778841,ca.proc.d.2019-05-10.10621772,2019-05-10,4bc128a9-b349-4867-a545-ad05122c0e46,217242,"Ms. Niki Ashton (Churchill—Keewatinook Aski, NDP)",,Oral Questions,The Environment,,"Madam Speaker, let us look at Liberal government rhetoric versus Liberal government action on climate change. The Liberals said they put a price on carbon, but it will not apply to 80% of major emissions. They said they were going to force corporate Canada to take the climate crisis seriously, but here is $12 million for fridges, Loblaws. They said they would help phase out oil and gas, but today we hear that they are paying $54 billion in new subsidies to the billionaire fossil fuel industry. 
Instead of hooking up their billionaire pals, when will the government take climate change seriously and bring in a green new deal?",New Democratic Party,Churchill—Keewatinook Aski,Niki Ashton,http://www.parl.gc.ca/Parliamentarians/en/members/niki-ashton(217242)
4778842,ca.proc.d.2019-05-10.10621776,2019-05-10,cee27afa-cdf8-4e99-ab22-22290f86aa3a,214082,"Hon. Catherine McKenna (Minister of Environment and Climate Change, Lib.)",,Oral Questions,The Environment,,"Madam Speaker, I am always happy to talk about our climate change plan. Yes, it includes a price on pollution. Polluters need to pay, but we are giving the money back. That means that a family of four in Ontario will get $307. We are phasing out coal. We are making historic investments in renewables, but we are also ensuring a just transition for workers, because we need to make sure that workers and communities can thrive as we move to a cleaner future. We are focused on making historic investments in public transportation, which is something the NDP would not have done, because it planned to balance the budget and not make those historic investments. We are also making historic investments in clean solutions and energy efficiency. We have a climate plan—",Liberal,Ottawa Centre,Catherine McKenna,http://www.parl.gc.ca/Parliamentarians/en/members/catherine-mckenna(214082)
4778843,ca.proc.d.2019-05-10.10621778,2019-05-10,cedf1659-ebb1-4f26-b723-5c7c5353988b,214948,The Assistant Deputy Speaker (Mrs. Carol Hughes),,Oral Questions,The Environment,,The hon. member for Churchill—Keewatinook Aski.,New Democratic Party,Algoma—Manitoulin—Kapuskasing,Carol Hughes,http://www.parl.gc.ca/Parliamentarians/en/members/carol-hughes(214948)
4778844,ca.proc.d.2019-05-10.10621779,2019-05-10,4bc128a9-b349-4867-a545-ad05122c0e46,217242,"Ms. Niki Ashton (Churchill—Keewatinook Aski, NDP)",,Oral Questions,The Environment,,"Madam Speaker, people living in Hollow Water First Nation and in Seymourville are worried about a proposed frac sand mind in their territory. They are very concerned that this project could expose them to dangerous levels of carcinogens. It is clear that the provincial government is pushing for the project to go forward without good faith and honest discussion. The environmental assessment has been bungled, leaving residents worried about their health and the land. 
People on the ground are calling on the federal government to step in. Will the government step up to protect people and the land?",New Democratic Party,Churchill—Keewatinook Aski,Niki Ashton,http://www.parl.gc.ca/Parliamentarians/en/members/niki-ashton(217242)
4778845,ca.proc.d.2019-05-10.10621781,2019-05-10,cee27afa-cdf8-4e99-ab22-22290f86aa3a,214082,"Hon. Catherine McKenna (Minister of Environment and Climate Change, Lib.)",,Oral Questions,The Environment,,"Madam Speaker, we believe in the importance of proper environmental assessments. That is why we are rebuilding trust in environmental assessments through Bill C-69, which, unfortunately, is opposed by the Conservative Party. It will ensure that we do environmental assessments in consultation with indigenous peoples at the start. It means that we will be listening to the public and that we will be making decisions based on science and evidence, and we will ensure that good projects go ahead in a timely fashion.",Liberal,Ottawa Centre,Catherine McKenna,http://www.parl.gc.ca/Parliamentarians/en/members/catherine-mckenna(214082)
4778846,ca.proc.d.2019-05-10.10621784,2019-05-10,4c0122f7-7958-4cbd-b99e-9d70a4dca1e8,248383,"Mr. Pierre-Luc Dusseault (Sherbrooke, NDP)",,Oral Questions,Natural Resources,,"Madam Speaker, you will never guess what the member for Compton—Stanstead and Minister of Agriculture and Agri-Food is trying to get her constituents to believe.
In her last mailer to all the residents of her riding, the minister claimed that spending $4.5 billion on a pipeline was an inevitable step in the energy transition. What a mind-boggling statement. That is like saying that taking the chain off a bike would make it go faster. The minister must not rate her constituents' intelligence very highly.
Could the minister rise today to explain her reasoning and tell us why spending $4.5 billion on a pipeline for an energy transition was inevitable?",New Democratic Party,Sherbrooke,Pierre-Luc Dusseault,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-luc-dusseault(248383)
4778847,ca.proc.d.2019-05-10.10621786,2019-05-10,e3cf1c1d-8785-480a-840e-d22557b891d7,242074,"Mr. Paul Lefebvre (Parliamentary Secretary to the Minister of Natural Resources, Lib.)",,Oral Questions,Natural Resources,,"Madam Speaker, with TMX, we are following the course of action recommended by the Federal Court of Appeal. At the same time, we are holding constructive, meaningful consultations with indigenous communities along the pipeline route. Our teams are working on the ground. Justice Iacobucci organized round tables on possible formats for the consultations, and the Minister of Natural Resources continues to meet with communities living along the route.
The Conservative members voted to slash funding for the TMX consultations. We are working hard every day to move forward in the right way.",Liberal,Sudbury,Paul Lefebvre,http://www.parl.gc.ca/Parliamentarians/en/members/paul-lefebvre(242074)
4778848,ca.proc.d.2019-05-10.10621789,2019-05-10,4c0122f7-7958-4cbd-b99e-9d70a4dca1e8,248383,"Mr. Pierre-Luc Dusseault (Sherbrooke, NDP)",,Oral Questions,Natural Resources,,"Madam Speaker, people wishing to show leadership on the environmental front do not buy oil pipelines.
As if that were not bad enough, a recent IMF analysis pegged our fossil fuel subsidies at $54 billion. That is 2.4% of Canada's GDP. The government calls itself a climate change leader, but honestly, that makes no sense at all.
Will the government undertake a transition toward renewable energy once and for all and turn its back on its friends in the dirty energy industry?",New Democratic Party,Sherbrooke,Pierre-Luc Dusseault,http://www.parl.gc.ca/Parliamentarians/en/members/pierre-luc-dusseault(248383)
4778849,ca.proc.d.2019-05-10.10621791,2019-05-10,cee27afa-cdf8-4e99-ab22-22290f86aa3a,214082,"Hon. Catherine McKenna (Minister of Environment and Climate Change, Lib.)",,Oral Questions,Natural Resources,,"Madam Speaker, let me be clear. We have already eliminated eight of the nine financial subsidies for fossil fuels.
We are phasing out coal, but we are ensuring a just transition. We are working on this issue not only in Canada but around the world. We are leading the Powering Past Coal Alliance because we need to power past coal. We are making historic investments in renewable energy, in public transit, in clean energy and in energy efficiency because we want to save people money and because it is no longer free to pollute in Canada.",Liberal,Ottawa Centre,Catherine McKenna,http://www.parl.gc.ca/Parliamentarians/en/members/catherine-mckenna(214082)
4778850,ca.proc.d.2019-05-10.10621858,2019-05-10,b42374fa-e181-4337-93e9-2a5c41eb5d1e,242449,"Hon. Rob Nicholson (Niagara Falls, CPC)",,Oral Questions,Justice,,"Madam Speaker, everyone who knows Vice-Admiral Norman knows him to be a respected, dependable and distinguished member of the Royal Canadian Navy. Why is it that the Liberals could not have given him the benefit of the doubt by keeping his job open for him? Why did they not pay his legal fees until three days ago, when they were shamed into doing it?",Conservative,Niagara Falls,Rob Nicholson,http://www.parl.gc.ca/Parliamentarians/en/members/rob-nicholson(242449)
4778851,ca.proc.d.2019-05-10.10621796,2019-05-10,ddcc96da-5bcf-4069-9cd6-da8f76df8b89,242073,"Mr. Stéphane Lauzon (Parliamentary Secretary to the Minister of Veterans Affairs and Associate Minister of National Defence, Lib.)",,Oral Questions,Justice,,"Madam Speaker, based on this week's decision, the deputy minister has received the policy in place regarding Vice-Admiral Norman's request to have his legal fees paid as they relate to this case. We agreed with that advice.",Liberal,Argenteuil—La Petite-Nation,Stéphane Lauzon,http://www.parl.gc.ca/Parliamentarians/en/members/stephane-lauzon(242073)
4778852,ca.proc.d.2019-05-10.10621798,2019-05-10,113d2f8f-bc0d-4db5-86e8-99f31c86216f,217810,"Mr. Martin Shields (Bow River, CPC)",,Oral Questions,Justice,,"Madam Speaker, it is increasingly clear that the Prime Minister and his government politically interfered in Mark Norman's case, just as it did in SNC-Lavalin's.
The government withheld documents and blackened pages totally out. It used code names to hide its actions. It coached witnesses. Mr. Norman's lawyer was clear that the documents should have been handed over to the RCMP and to the prosecution.
Why would the Liberals not release the documents to Mr. Norman's defence team, and unredacted? What is the Prime Minister trying to hide here?",Conservative,Bow River,Martin Shields,http://www.parl.gc.ca/Parliamentarians/en/members/martin-shields(217810)
4778853,ca.proc.d.2019-05-10.10621807,2019-05-10,18e36567-4082-4ce3-a35b-d4aba65560ca,245291,"Hon. David Lametti (Minister of Justice and Attorney General of Canada, Lib.)",,Oral Questions,Justice,,"Madam Speaker, I would like to remind the House that the Department of Justice co-operated with the court for the production of documents. We are talking about over 8,000 documents from seven different government agencies. The decision to redact is made independently of political bodies.
As counsel for Vice-Admiral Norman said, our justice system is “truly unassailable”. It has proven itself, our institutions have proven themselves and there was no interference from the government in this case.",Liberal,LaSalle—Émard—Verdun,David Lametti,http://www.parl.gc.ca/Parliamentarians/en/members/david-lametti(245291)
4778854,ca.proc.d.2019-05-10.10621810,2019-05-10,00000000-0000-0000-0000-000000000000,242427,"Mr. Richard Martel (Chicoutimi—Le Fjord, CPC)",,Oral Questions,Justice,,"Madam Speaker, for months the government made every attempt to withhold all documents necessary to Vice-Admiral Norman's defence. In fact, the government still has these documents, which led to the stay of proceedings. Vice-Admiral Norman was not even allowed access to his own emails.
What is the government trying to hide?",Conservative,Chicoutimi—Le Fjord,Richard Martel,http://www.parl.gc.ca/Parliamentarians/en/members/richard-martel(242427)
4778855,ca.proc.d.2019-05-10.10621813,2019-05-10,18e36567-4082-4ce3-a35b-d4aba65560ca,245291,"Hon. David Lametti (Minister of Justice and Attorney General of Canada, Lib.)",,Oral Questions,Justice,,"Madam Speaker, as I just said, we are talking about over 8,000 documents from seven different government agencies. We co-operated with the court. We produced the documents in question. The decision to redact is made independently of political bodies.
In short, we co-operated, the system worked and we are proud of Canada's judicial system.",Liberal,LaSalle—Émard—Verdun,David Lametti,http://www.parl.gc.ca/Parliamentarians/en/members/david-lametti(245291)
4778856,ca.proc.d.2019-05-10.10621815,2019-05-10,00000000-0000-0000-0000-000000000000,242427,"Mr. Richard Martel (Chicoutimi—Le Fjord, CPC)",,Oral Questions,Justice,,"Madam Speaker, the government politicized military procurement by putting its partisan interests first. The Asterix was a resounding success in the world of military procurement. It was delivered by Davie on time and on budget. It is a success that all Canadians and Vice-Admiral Norman can be proud of.
When will the Prime Minister apologize to Vide-Admiral Norman?",Conservative,Chicoutimi—Le Fjord,Richard Martel,http://www.parl.gc.ca/Parliamentarians/en/members/richard-martel(242427)
4778857,ca.proc.d.2019-05-10.10621817,2019-05-10,ddcc96da-5bcf-4069-9cd6-da8f76df8b89,242073,"Mr. Stéphane Lauzon (Parliamentary Secretary to the Minister of Veterans Affairs and Associate Minister of National Defence, Lib.)",,Oral Questions,Justice,," Madam Speaker, on the basis of this week's decision, the charge against Vice-Admiral Norman has been stayed. As confirmed by the Public Prosecution Service of Canada this week, every decision was made completely independently. No other factors were considered in this decision, nor was there any contact or influence from outside the PPSC, including political influence in either the initial decision to prosecute Mr. Norman or in the decision to stay the charge. Any accusation to the contrary is absurd.",Liberal,Argenteuil—La Petite-Nation,Stéphane Lauzon,http://www.parl.gc.ca/Parliamentarians/en/members/stephane-lauzon(242073)
4778858,ca.proc.d.2019-05-10.10621819,2019-05-10,4437c848-d8c7-4a39-a948-1539969f3a90,234764,"Ms. Marilyn Gladu (Sarnia—Lambton, CPC)",,Oral Questions,Justice,,"Madam Speaker, first the Prime Minister said Vice-Admiral Norman would be charged before the investigation was even complete. Then the Prime Minister's Office did not provide the requested documents for two years, nearly bankrupting Mark Norman and putting his family through hell. Then, just as the Liberal MP for Orléans was going to testify against the government, suddenly the charges were dropped. Clearly this was another attack by the Prime Minister on someone who was standing up for what was right.
Will the Prime Minister apologize to Vice-Admiral Mark Norman and reinstate him as vice-chief of the defence staff?",Conservative,Sarnia—Lambton,Marilyn Gladu,http://www.parl.gc.ca/Parliamentarians/en/members/marilyn-gladu(234764)
4778859,ca.proc.d.2019-05-10.10621823,2019-05-10,634edc34-ea0d-406f-ade1-eeec6c5bad04,220107,"Mr. Adam Vaughan (Parliamentary Secretary to the Minister of Families, Children and Social Development (Housing and Urban Affairs), Lib.)",,Oral Questions,Justice,,"Madam Speaker, I am really glad that the Conservative Party is now seized with the idea of having independent civil service provide advice to government. It is important. I am also glad that it is talking about people's jobs because that is important too. We received some other independent advice today from Stats Canada, an organization whose independence the previous government had a lot of trouble dealing with, and that is that 106,000 jobs were created in the last month in this country. 
Let me put that into context the Conservatives might understand. In Stephen Harper's last year, they celebrated 72,000 jobs in one year; 106,000 jobs in one month is independent advice they should listen to and take note of.",Liberal,Spadina—Fort York,Adam Vaughan,http://www.parl.gc.ca/Parliamentarians/en/members/adam-vaughan(220107)
