basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4777853,ca.proc.d.2019-05-06.10599841,2019-05-06,2f8fed89-2dde-4683-b1f0-03d1f782d96a,229706,Mr. Nathaniel Erskine-Smith,,Government Orders,Criminal Records Act,,"Madam Speaker, I trust that after hearing all the evidence, the member is now supportive of the legalization of a substance that is significantly less harmful than alcohol. If not, perhaps he might explain why we should treat the two substances so very differently.
Now that it is legal, the only thing I will say is that I agree, in part. I do not think that Bill C-93 is a failure to move forward in the right direction. Rather, I think it is a significant move forward in the right direction. It simply is not going far enough. 
 We see other jurisdictions, California being one of them, moving forward with expungement and then our own government says, well, it is technically somewhat complicated. If another jurisdiction can get it done in the interests of justice, we should do the same.",Liberal,Beaches—East York,Nathaniel Erskine-Smith,http://www.parl.gc.ca/Parliamentarians/en/members/nathaniel-erskine-smith(229706)
4777854,ca.proc.d.2019-05-06.10599847,2019-05-06,726008a1-cf4f-46b2-ad5c-1503f936671b,215871,"Mr. Doug Eyolfson (Charleswood—St. James—Assiniboia—Headingley, Lib.)",,Government Orders,Criminal Records Act,,"Madam Speaker, it is an honour to rise at the second reading of Bill C-93, an act to provide no-cost, expedited record suspensions for simple possession of cannabis.
During the last election, we committed to legalizing and regulating cannabis, and legislation doing exactly that took effect last fall. As a member of the Standing Committee on Health, I am proud to have been part of the committee's review of the Cannabis Act. We now have a regulated system that keeps cannabis out of the hands of youth and profits out of the hands of criminals.
At that time, the government signalled that it would turn its attention to dealing with the criminal records created under the old regime. We now have before us Bill C-93, legislation that would make it easier for individuals who have been previously convicted only of simple possession of cannabis to have their records cleared. 
Bill C-93 proposes an expedited process for receiving a pardon, which is also known as a record suspension. The usual $631 application fee would be waived, as would the usual waiting period, which can be as long as 10 years. The bill would reduce barriers to full participation in society for these individuals. It would allow them greater access to job opportunities, educational programs, housing and even the ability to simply volunteer in their communities. It would make things more fair. It would enhance public safety by allowing people to reintegrate into society. It would fulfill an important commitment to Canadians in delivering on this new regime. 
This is the first time in history that both the application fee and wait period for a pardon would be waived. This unprecedented measure is a strong statement, recognizing that convictions for simple possession of cannabis have resulted in hardship for many Canadians and that certain populations, including members of black and indigenous communities, have been disproportionately affected. 
For my part today, I would like to delve a little deeper into the nuts and bolts of the legislation. To begin with, Bill C-93 proposes to amend the Criminal Records Act. It would waive the fee, waiting period and certain subjective criteria for people convicted only of simple possession of cannabis under one of three acts: the Controlled Drugs and Substances Act; the Narcotic Control Act, which existed until the 1990s; and the National Defence Act.
Eligibility would not be based on the amount possessed but rather on the purpose. People would be eligible if possession were for personal use only. People would not be eligible if there were any trafficking or production involved. In order to qualify for the waived wait period, an applicant would have to demonstrate to the Parole Board of Canada some basic facts: first, that the substance they possessed was cannabis; second, that their sentence was completed; and third, that the conviction was only for possession for personal use. To do so, applicants would provide standard police and court documents. The Parole Board would be available to help people through the process by email or phone. 
As a way of further expediting the process, the decision to grant a pardon would not be discretionary. Usually, a Parole Board member assesses pardon applications to decide whether an applicant has been of good conduct and whether a pardon would give them some measurable benefit. Discretion based on subjective criteria would not apply here. Instead, the Parole Board would be required to issue a pardon, as long as people are eligible and have completed their sentences. There would be nothing else to consider. The application would therefore be processed much more quickly by Parole Board staff. 
Once a pardon is ordered, the Parole Board would notify the RCMP to have the records sequestered in the national repository of criminal records. Once that is done, the RCMP would notify other federal agencies, and the Parole Board would alert provincial, territorial and municipal partners. For instance, it would mean that a criminal record check by a prospective employer or landlord would come up empty. As well, the records could only be disclosed or reinstated in exceptional circumstances. In practice, for cannabis possession, the only likely scenario in which anyone would ever see a record again would be if they commit a new criminal offence. 
Bill C-93 would fulfill our commitment to creating a simplified process for people with convictions for cannabis possession to shed their criminal records, along with the associated burdens and stigma. 
Work is also continuing on broader pardons reform, informed by consultations held by the Parole Board and Public Safety Canada as well as a recent study by the Standing Committee on Public Safety and National Security.
That study, initiated by the member for Saint John—Rothesay, led to thoughtful and unanimous recommendations calling for pardons to become more accessible, not just for cannabis possession but across the board. I am glad that Parliament has been seized with that issue and I look forward to progress on that front. 
For the moment, though, we have an opportunity to move forward right now with the targeted recourse in Bill C-93. As I have noted, this further enhances public safety by reducing the barriers to reintegration associated with a criminal record. 
Many Canadians are stuck with a criminal record for activity that is no longer considered a crime. It is about time we make things fairer for those Canadians who have been living crime-free. That is why I offer my full support to Bill C-93. I encourage all my colleagues to do the right thing and join me in making sure this bill moves forward.",Liberal,Charleswood—St. James—Assiniboia—Headingley,Doug Eyolfson,http://www.parl.gc.ca/Parliamentarians/en/members/doug-eyolfson(215871)
4777855,ca.proc.d.2019-05-06.10599883,2019-05-06,ff7a7f13-0558-4282-8cfc-9bfdfcbf6a1a,244732,"Mr. Michael Cooper (St. Albert—Edmonton, CPC)",,Government Orders,Criminal Records Act,,"Madam Speaker, I would submit that this legislation falls far short of what is required and what is just and fair in the circumstances. It is true that the fee is being waived, but why should someone have to apply in the first place? Why would we not simply remove those records relating to an offence that today is perfectly legal? Why should someone have to complete their sentence in relation to an activity that is perfectly legal today? Why would that provision be in the legislation?",Conservative,St. Albert—Edmonton,Michael Cooper,http://www.parl.gc.ca/Parliamentarians/en/members/michael-cooper(244732)
4777856,ca.proc.d.2019-05-06.10599886,2019-05-06,726008a1-cf4f-46b2-ad5c-1503f936671b,215871,Mr. Doug Eyolfson,,Government Orders,Criminal Records Act,,"Madam Speaker, in regard to completing one's sentence, the main point of that is administrative. There are administrative challenges to removing a record in the midst of a proceeding, and this has never been done before. The barrier this could create is mostly theoretical because, as we know, the penalties for the actual offences have been short. It is very unlikely that there is anyone right now sitting in a jail cell for simple possession of cannabis, so the practical downside is likely insignificant.",Liberal,Charleswood—St. James—Assiniboia—Headingley,Doug Eyolfson,http://www.parl.gc.ca/Parliamentarians/en/members/doug-eyolfson(215871)
4777857,ca.proc.d.2019-05-06.10599900,2019-05-06,61c83e21-f9a3-4e4b-b881-4b2d1ce33c43,234471,"Mr. John Brassard (Barrie—Innisfil, CPC)",,Government Orders,Criminal Records Act,,"Madam Speaker, we are certainly interested in seeing this piece of legislation go to committee. There has been quite a bit of concern brought up from those in the legal community, but there are also some financial concerns about this measure as well. It is estimated that if just 10,000 people take up what is proposed in the legislation, it could cost roughly about $2.5 million, but in fact there could be up to 250,000 people who are eligible to take advantage of what this piece of legislation calls for, which could cost about $600 million.
I am wondering if the hon. member of the government has a plan to deal with the costs associated with this bill.",Conservative,Barrie—Innisfil,John Brassard,http://www.parl.gc.ca/Parliamentarians/en/members/john-brassard(234471)
4777858,ca.proc.d.2019-05-06.10599905,2019-05-06,726008a1-cf4f-46b2-ad5c-1503f936671b,215871,Mr. Doug Eyolfson,,Government Orders,Criminal Records Act,,"Madam Speaker, right now the costs of our current regime are astronomical. When people are unable to get proper employment, they often will be living in poverty and they become involved in the justice system, all things that in themselves have tremendous costs to society. These costs would will no longer be borne by our society.
Second, with regard to the cost to the government as a result of the waived fee that the member talks about, we must remember that this astronomical cost for applying for a pardon was instituted by the previous government. I would argue that such a fee for any pardon is extreme, and I would like to see that cost severely reduced in the future, if not cancelled altogether.",Liberal,Charleswood—St. James—Assiniboia—Headingley,Doug Eyolfson,http://www.parl.gc.ca/Parliamentarians/en/members/doug-eyolfson(215871)
4777859,ca.proc.d.2019-05-06.10599913,2019-05-06,661a3062-86d1-4ba3-9e70-81c866aa2fc3,216864,"Mr. David Anderson (Cypress Hills—Grasslands, CPC)",,Government Orders,Criminal Records Act,,"Madam Speaker, I am interested in the member's perspective on the cost. Why does he feel that taxpayers who have followed the law in the past should have to absorb the cost of a pardon for people who have deliberately broken the law, knowing full well that they could end up with a criminal record?",Conservative,Cypress Hills—Grasslands,David Anderson,http://www.parl.gc.ca/Parliamentarians/en/members/david-anderson(216864)
4777860,ca.proc.d.2019-05-06.10599915,2019-05-06,726008a1-cf4f-46b2-ad5c-1503f936671b,215871,Mr. Doug Eyolfson,,Government Orders,Criminal Records Act,,"Madam Speaker, first, as I said in my previous answer, it is because the fees put in place by the previous government for a pardon are excessive and are a barrier for people who want a productive life. Second, the fees probably cost the taxpayers more in decreased productivity, as those who still have criminal records cannot become productive members of society.",Liberal,Charleswood—St. James—Assiniboia—Headingley,Doug Eyolfson,http://www.parl.gc.ca/Parliamentarians/en/members/doug-eyolfson(215871)
4777861,ca.proc.d.2019-05-06.10599917,2019-05-06,ff7a7f13-0558-4282-8cfc-9bfdfcbf6a1a,244732,"Mr. Michael Cooper (St. Albert—Edmonton, CPC)",,Government Orders,Criminal Records Act,,"Madam Speaker, I will be splitting my time with the hon. member for Beauport—Côte-de-Beaupré—Île d'Orléans—Charlevoix.
I rise today to speak to Bill C-93, an act that would provide the possibility of a record suspension for individuals convicted of possession of a minor amount of marijuana, the type of possession that is perfectly legal today.
While the legislation is better than nothing, I believe it falls far short of what is required and fair and just.
Allow me to say at the outset that I opposed the legalization of marijuana. I spoke against legalization and voted against it at all stages in this Parliament. However, I also said that elections have consequences. During the last election, the now Prime Minister committed to legalizing marijuana if the Liberals were elected. In the end, enough Canadians voted Liberal to give the Liberals 184 seats, allowing them to form a government.
It was therefore not a surprise when the government moved ahead with legalization. One might say that they were keeping an election promise. One might also say that this is about the only election promise that the government fulfilled, but I digress.
Some might ask why I, who opposed the legalization of marijuana, believe that the legislation falls short of what is required and what is fair and just. The simple answer is that I believe it is fundamentally unjust for Canadians to be burdened with a criminal record for an activity that is perfectly legal today.
The impact a criminal record can have on individuals is not an academic issue. A criminal record has a profound impact on individuals' lives and people's ability to get on with their lives. There is a profound stigma attached to a criminal record, one that can impact a person's ability to obtain employment or obtain housing and even to volunteer on a children's soccer team or hockey team or in the broader community.
It is within that context that I believe it is fair and just that individuals burdened with a criminal record for an activity that today, as a result of a policy choice made by the government, is perfectly legal should have that burden lifted from them.
However, that is not what Bill C-93 does. It does not provide for an amnesty and it does not provide for an expungement; all Bill C-93 does is suspend the record. In other words, the records go from CPIC into another place, but it always remains. The record never goes away.
Indeed, a suspension could be revoked if an individual is convicted of a future offence under the Criminal Code or the Controlled Drugs and Substances Act. It could be revoked at the discretion of the Parole Board if the board determines that an individual is no longer a person of good character.
The Minister of Public Safety has broad statutory authority to disclose that record when the minister deems it to be in the interests of the administration of justice or when the minister deems it to be in the interest of public safety of Canada or a country allied with Canada. 
Bill C-93 would impose a burden on the applicant to obtain a suspension. Why should someone have the burden of obtaining a suspension for an activity that is perfectly legal today, an activity the government itself made perfectly legal? How is that fair? How is that just?
Bill C-93 would require an individual to complete their sentence before they would be eligible to apply for a record suspension. Again, why? Why should someone have to complete a prison term or a lengthy period of probation or pay a fine for an offence that is perfectly legal today? How is that fair? How is that just?
Bill C-93 would render ineligible any individual who has been convicted of a minor possession offence plus any other offence, which would appear to include administration of justice offences that arose from the initial laying of the minor possession offence. 
Now, do not get me wrong. I am not suggesting that individuals who are convicted of other offences should be pardoned or have those records expunged. My only point is that I do not see a connection between being convicted of other offences and an offence consisting of an activity that is perfectly legal.
I can tell members from a practical standpoint what this provision would mean in terms of the ability of Canadians to obtain a record suspension. There are approximately 500,000 Canadians who have a criminal record for minor possession. According to figures from the Department of Public Safety, this provision would remove literally half of Canadians from being eligible to apply, bringing the number down to 250,000 people.
Therefore, instead of providing for a mere suspension and instead of imposing a burden on the applicant to apply and instead of requiring someone to complete a sentence for an activity that is perfectly legal today, what the government should be doing is moving forward with expungement. Those records relating to minor possession should be removed from CPIC. They should be removed from all government databases. They should be deleted. They should be made history.
Do not tell me that this cannot be done. It has been done in other jurisdictions. Indeed, of the 23 U.S. states that have either legalized or decriminalized minor possession, seven states provide for some sort of pardon or amnesty, and six of those seven provide for expungement. 
Instead, we are left with a poorly thought-out half measure that in the end will leave the vast majority of Canadians who have records for minor possession with those criminal records intact. The bill falls far short of what is required.",Conservative,St. Albert—Edmonton,Michael Cooper,http://www.parl.gc.ca/Parliamentarians/en/members/michael-cooper(244732)
4777862,ca.proc.d.2019-05-06.10599950,2019-05-06,831322ab-9fa6-437e-92ba-1b4525f8242d,216505,"Mr. Pat Kelly (Calgary Rocky Ridge, CPC)",,Government Orders,Criminal Records Act,,"Madam Speaker, I find it interesting that we have already had both the member for St. Albert—Edmonton and the member for Beaches—East York, members across the party divide here, arguing that the bill does not go far enough, and there will be other opinions expressed on this matter before the day is out. 
I would like the member for St. Albert—Edmonton to comment on the original bill itself and the shortcomings in it that have led us to these unanswered questions and the realization that the bill will need much work at committee, if it is the will of the House to send it there. Is this not part of the general sloppiness and the poor thinking behind the bill in the first place?",Conservative,Calgary Rocky Ridge,Pat Kelly,http://www.parl.gc.ca/Parliamentarians/en/members/pat-kelly(216505)
4777863,ca.proc.d.2019-05-06.10599962,2019-05-06,ff7a7f13-0558-4282-8cfc-9bfdfcbf6a1a,244732,Mr. Michael Cooper,,Government Orders,Criminal Records Act,,"Madam Speaker, I wholeheartedly agree with the comment made by the hon. member for Calgary Rocky Ridge. 
Wherever one stands on the issue of legalization, it is very clear that, from the start, the Liberal government completely bungled the implementation and enforcement of legalization legislation. On that basis alone, I was against Bill C-45 and Bill C-46, which contains a number of provisions.
Quite frankly, this issue should have been part of the legalization bill. It should have been part and parcel with the legalization bill. Instead, we are left in a situation where we have a flawed half measure that very likely may not make it through this Parliament. It is another example of the failure of leadership on the part of the government.",Conservative,St. Albert—Edmonton,Michael Cooper,http://www.parl.gc.ca/Parliamentarians/en/members/michael-cooper(244732)
4777864,ca.proc.d.2019-05-06.10599969,2019-05-06,f60ef5d8-8e71-4953-bc1b-a8ea4749a18e,235608,"Mr. Michel Picard (Montarville, Lib.)",,Government Orders,Criminal Records Act,,"Madam Speaker, it is always a pleasure to welcome our colleague to the Standing Committee on Public Safety and National Security. His stellar reputation and professionalism precede him, and our discussions are always constructive. 
When he appeared before the committee, he received a response from departmental representatives. They explained to him that eliminating criminal records involved more than a simple click of a button because of the complexity of the files. Certain procedures are required. It is not as automatic or as easy as he suggests.",Liberal,Montarville,Michel Picard,http://www.parl.gc.ca/Parliamentarians/en/members/michel-picard(235608)
4777865,ca.proc.d.2019-05-06.10599972,2019-05-06,ff7a7f13-0558-4282-8cfc-9bfdfcbf6a1a,244732,Mr. Michael Cooper,,Government Orders,Criminal Records Act,,"Madam Speaker, it is true that we do not have a uniform database. There is CPIC, there are digital provincial databases and there are paper records stored in courthouse basements.
In terms of the effect that records have on individuals in getting a job, in getting housing, in volunteering, it is largely those digital records, CPIC records, that are the source where employers would go, for example. When they go to the RCMP, the RCMP gets that record from CPIC.
What the government should be doing at the very least is going through CPIC and deleting all of those records relating to minor possession. It would be a cost-efficient measure that would relieve the vast majority of the stigma and issues arising from a criminal record. In an age of artificial intelligence, I see very little argument as to why it could not be done.",Conservative,St. Albert—Edmonton,Michael Cooper,http://www.parl.gc.ca/Parliamentarians/en/members/michael-cooper(244732)
4777866,ca.proc.d.2019-05-06.10599983,2019-05-06,61c83e21-f9a3-4e4b-b881-4b2d1ce33c43,234471,"Mr. John Brassard (Barrie—Innisfil, CPC)",,Government Orders,Criminal Records Act,,"Madam Speaker, I want to thank my hon. colleague for raising some important concerns and issues with respect to this piece of legislation.
He spoke specifically about the suspension of the records and that the bill does not deal with expungement or pardons. He already talked about this being a flawed piece of legislation. I am curious as to why he thinks the government did not go far enough with respect to expungement or pardons.",Conservative,Barrie—Innisfil,John Brassard,http://www.parl.gc.ca/Parliamentarians/en/members/john-brassard(234471)
4777867,ca.proc.d.2019-05-06.10599990,2019-05-06,ff7a7f13-0558-4282-8cfc-9bfdfcbf6a1a,244732,Mr. Michael Cooper,,Government Orders,Criminal Records Act,,"Madam Speaker, I do not know why the government has not moved forward with expungement or at the very least with the deletion of records from CPIC. As I said in my previous answer, that would be a far more cost-efficient way of moving forward, rather than requiring the Parole Board to hear all kinds of applications. It would be fairer and it would have a positive impact from the standpoint that the government clearly believes that it is a good thing that individuals convicted of these offences be relieved of having that record.
I do not know why the government did not move forward with that, and I also do not know why it has waited until the 11th hour to introduce this half—",Conservative,St. Albert—Edmonton,Michael Cooper,http://www.parl.gc.ca/Parliamentarians/en/members/michael-cooper(244732)
4777868,ca.proc.d.2019-05-06.10599992,2019-05-06,cedf1659-ebb1-4f26-b723-5c7c5353988b,214948,The Assistant Deputy Speaker (Mrs. Carol Hughes),,Government Orders,Criminal Records Act,,"I am sorry to interrupt the hon. member, but his time is up.",New Democratic Party,Algoma—Manitoulin—Kapuskasing,Carol Hughes,http://www.parl.gc.ca/Parliamentarians/en/members/carol-hughes(214948)
4777869,ca.proc.d.2019-05-06.10599993,2019-05-06,38f0d8dc-9c1c-4c89-be68-08ebe484b50b,218752,"Mrs. Sylvie Boucher (Beauport—Côte-de-Beaupré—Île d'Orléans—Charlevoix, CPC)",,Government Orders,Criminal Records Act,,"Madam Speaker, I am pleased to rise today in the House to speak to Bill C-93, an act to provide no-cost, expedited record suspensions for simple possession of cannabis.
This bill follows on Bill C-45, an act respecting cannabis and to amend the Controlled Drugs and Substances Act, the Criminal Code and other acts, which has been in force since October 17, 2018. Bill C-93 seeks to make changes to the pardon process and provide no-cost record suspensions for Canadians found guilty of simple possession of cannabis in the past. It also seeks to help Canadians who were convicted of using a drug that is now legal, since they will no longer have to go through the usual waiting period or pay the fees associated having their record suspended.
For this type of application, an offender would usually have to wait between five and ten years, depending on the conviction, after serving the sentence to obtain a pardon. Furthermore, the cost of the application is $631. The measure introduced by Bill C-94 would amend the Criminal Records Act and makes reference to the Controlled Drugs and Substances Act, the Narcotic Control Act and the National Defence Act. It goes without saying that this new legislative measure must be properly drafted or else it could potentially mislead many Canadians who could one day avail themselves of it.
For example, if this legislative measure were adopted as written in Bill C-93, the administrative costs would be grossly underestimated. Also, it would result in criminal information about offenders being maintained and remaining available, as in the case of pardons granted in a system parallel to that of the RCMP. This information would be available to foreign police services. This would allow U.S. customs officers, for example, to bar a Canadian convicted of simple possession of marijuana from entering the United States.
If a criminal record is not completely erased, it can have a life-long impact. This is counter to the purpose of the bill to ensure that all Canadians who have been convicted and have a criminal record will be able to travel to the United States without any problems.
My speech on this bill will focus primarily on one topic that is very important to all Canadians, specifically the sound management of public funds, which has never been the hallmark of a Liberal government. The Liberals have always been champions of debt. I think that the current government is a perfect example of that, here in the House. Accordingly, it is only responsible and even advisable to ask such important questions about Canadian taxpayers' hard-earned money.
I have a serious concern about how much Bill C-93 will really cost. Based on our estimates, it could cost $315 million. The minister and his officials have said that it would cost around $2.5 million, because they expect that just 10,000 of the 250,000 eligible Canadians who have been convicted of one sole possession offence will apply.
Since we are talking about estimates, let us recall the boondoggle created by a Liberal government with the implementation of the national firearms registry in 1995. Let's talk about Liberal spending estimates.
I would like to remind members about how much the Liberals estimated it would cost to set up the infamous registry. At the time, it was supposed to cost $2 million. Do my colleagues remember how much the implementation of this very expensive and useless Liberal registry ended up costing? Surprise, it cost an estimated $2 billion. That is a far cry from the $2 million projected. So we can put this in proper context, I will say this: the cost was nearly 1,000 times the initial estimate. The Liberals are clearly not very good at estimates. In fact, I would say that they are the worst.
My concern, which is very justified and shared by many colleagues and taxpayers, makes it hard for me to believe the government's estimate of $2.5 million. It is obvious to anyone who has read the bill that even the government is not sure about this amount. Considering the significant bureaucratic effort required to analyze, validate and confirm the profile of each applicant, we are convinced that the Liberal government's cost estimates are well off the mark.
It is only natural for Canadians to find the government estimates set out in this bill rather dubious. It is important to remember that the Liberals promised to balance the budget in 2019. However, the only thing members will remember about the Liberals' legacy to our children and grandchildren is another $90 billion in debt. How long will it take us to pay that back? It will take at least 25 years. So much for the Liberals' estimates. 
Given the painfully obvious past and present failures of Liberal governments as well as the government's claims that middle-class Canadians are its priority, I have to say that making the middle class bear the tax burden of this measure, the cost of which the government has obviously once again under-estimated, is unfair to honest people who have never had a criminal record and likely never will. Canadians work hard to earn a decent living to feed and house their families and to try to give them a decent education so that their generation will be richer than ours.
I will find it very difficult to support this bill if significant amendments are not made to ensure that justice is served for honest taxpayers and for the offenders who would benefit from a privilege paid for by said taxpayers.
I agree with expedited record suspensions for simple possession in principle, but we need to consider the cost. Canadian taxpayers deserve the truth when it comes to their money. I will always stand up for their right to demand transparency and accountability in the government's management of public funds. Once again, that does not seem to be the case with this bill. 
There are so many problems with this legislation I hardly know where to start. The only way to make it worthwhile is to sit down together and go through it in detail to make sure Canadian taxpayers are treated fairly and are not made to foot the bill. Normally, pardons come at a cost, but these will be handed out for free. We need to look at all the ins and outs of this bill to make sure it is fair to everyone, and, most importantly, to make sure the government's numbers are accurate and costs will not end up ballooning like they did with the gun registry.",Conservative,Beauport—Côte-de-Beaupré—Île dOrléans—Charlevoix,Sylvie Boucher,http://www.parl.gc.ca/Parliamentarians/en/members/sylvie-boucher(218752)
4777870,ca.proc.d.2019-05-06.10600016,2019-05-06,07cf5767-802c-406c-92a7-7dc92af79b40,242079,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Government Orders,Criminal Records Act,,"Madam Speaker, I would say I disagree, in many different ways, with the member opposite. One of the things I would like to highlight is that there is a difference in the Conservative approach to the issue versus this government's or the Liberal Party's approach to it. We heard from a number of them that they are against the legalization of cannabis, yet they are in favour of allowing fines to continue on. In other words, we can decriminalize but not legalize it. That seems to be the consensus on the Conservative benches. Let me make a suggestion to the member. The only individuals who would benefit by that would be the criminal element. We have to recognize that one of the advantages of moving forward with this is to make our communities safer.
I have a tangible example. Instead of gangs and criminals selling marijuana or cannabis to the degree to which they have been selling it in the last many years, it is now going to be done through regulations and governments working in co-operation at different levels of government. That should minimize or have a positive impact on the criminal activities within our communities. At the very least, would the member not acknowledge that, and acknowledge that it would be a good thing for Canadians?",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(242079)
4777871,ca.proc.d.2019-05-06.10600018,2019-05-06,38f0d8dc-9c1c-4c89-be68-08ebe484b50b,218752,Mrs. Sylvie Boucher,,Government Orders,Criminal Records Act,,"Madam Speaker, I thank my Liberal colleague for his question.
It is a good thing our vision differs from the Liberals'. We voted against legalizing marijuana and it is now legal. That said, Bill C-93 highlights the bill's shortcomings.
The government was improvising, and Bill C-45, its marijuana legalization bill, was rushed through Parliament. It did not have unanimous support. With this bill you told the provinces that they would have to figure things out. We will have to work together on Bill C-93.
I was indeed against the legalization of marijuana. If the government wants this bill to pass unanimously, we are going to have to review it carefully, because it creates a large number of inequalities, and I do not like inequality.",Conservative,Beauport—Côte-de-Beaupré—Île dOrléans—Charlevoix,Sylvie Boucher,http://www.parl.gc.ca/Parliamentarians/en/members/sylvie-boucher(218752)
4777872,ca.proc.d.2019-05-06.10600019,2019-05-06,cedf1659-ebb1-4f26-b723-5c7c5353988b,214948,The Assistant Deputy Speaker (Mrs. Carol Hughes),,Government Orders,Criminal Records Act,,"I remind the member that she must address the government through the Chair.
The hon. Parliamentary Secretary to the Leader of the Government in the House of Commons.",New Democratic Party,Algoma—Manitoulin—Kapuskasing,Carol Hughes,http://www.parl.gc.ca/Parliamentarians/en/members/carol-hughes(214948)
4777873,ca.proc.d.2019-05-06.10600020,2019-05-06,07cf5767-802c-406c-92a7-7dc92af79b40,242079,Mr. Kevin Lamoureux,,Government Orders,Criminal Records Act,,"Madam Speaker, the member opposite just finished saying that the Conservatives voted against the legalization of cannabis. That is what the opposition decided to do. If the Conservatives were ever provided another opportunity to govern, would it be her and her party's intention to make it a criminal offence again? Would they bring back legislation to recriminalize cannabis?",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(242079)
4777874,ca.proc.d.2019-05-06.10600022,2019-05-06,38f0d8dc-9c1c-4c89-be68-08ebe484b50b,218752,Mrs. Sylvie Boucher,,Government Orders,Criminal Records Act,,"Madam Speaker, that is not the issue. I was against marijuana legalization, but it is legal now.
Bill C-93 needs to be reworked so it no longer creates inequality. This bill needs to be revised because many elements of it are not working, not least of which is the astronomical price tag of $2.5 million.
 We remember the long gun registry all too well. The Liberal government of the day promised it would cost $2.5 million. It ended up costing $2 billion. When we check the Liberals' math, we see that they keep getting Canadians further and further in debt. I am not going to take any lessons on economics from the Liberals.",Conservative,Beauport—Côte-de-Beaupré—Île dOrléans—Charlevoix,Sylvie Boucher,http://www.parl.gc.ca/Parliamentarians/en/members/sylvie-boucher(218752)
