basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4777048,ca.proc.d.2019-05-01.10588611,2019-05-01,b6808e95-1c75-4909-ab86-319d3519016a,226922,"Hon. Lisa Raitt (Milton, CPC)",,Statements By Members,Anaphylaxis,,"Mr. Speaker, I rise today in recognition of May as our national food allergy and anaphylaxis awareness month.
Anaphylaxis is a serious allergic reaction that can be life-threatening. Food is one of the most common causes, but insect stings, medicine, fragrances or even exercise can also cause a reaction. 
Anaphylaxis affects 2.8 million Canadians. That is one in 13 Canadians, half of whom are under the age of 35. Indeed, over half a million students are affected by anaphylaxis, about two students for every classroom.
The month of May will shine a light on the challenges of safely navigating life-threatening allergies. Let us all join together in support of our allergic friends, family, colleagues, classmates and neighbours by learning how to recognize the early signs of a reaction and how to administer an EpiPen.
It is as simple this: blue to the sky, orange to the thigh, and call 911. ",Conservative,Milton,Lisa Raitt,http://www.parl.gc.ca/Parliamentarians/en/members/lisa-raitt(226922)
4777049,ca.proc.d.2019-05-01.10588614,2019-05-01,4c0685b7-4ab9-4321-bb90-a5cb3ae307da,234579,"Mr. Terry Duguid (Winnipeg South, Lib.)",,Statements By Members,Violence Against Women,,"Mr. Speaker, in the 1970s, women suffering from violence were too often forced to live in fear for their own safety and for the safety of their children. A brave and determined group of women did something about it. With no money and little support, Ardis Beaudry, Janet Currie, Thérèse Dallaire-Laplante, Nicole Thauvette, Lorraine Kenaschuk, Natalie McBride and Lynn Zimmer founded the first women's shelters in Canada. The stories of these women, who are being honoured in Ottawa this week, were captured in Margo Goodhand's wonderful book, Runaway Wives and Rogue Feminists.
Today there are over 550 women's shelters in Canada, a great testament to these incredible pioneers, who believed that society had a duty to intervene and led the way. We all owe these amazing women our gratitude.",Liberal,Winnipeg South,Terry Duguid,http://www.parl.gc.ca/Parliamentarians/en/members/terry-duguid(234579)
4777050,ca.proc.d.2019-05-01.10588618,2019-05-01,00000000-0000-0000-0000-000000000000,242552,"Ms. Jean Yip (Scarborough—Agincourt, Lib.)",,Statements By Members,Cancer,,"Mr. Speaker, although April was Daffodil Month for the Canadian Cancer Society, cancer is not limited to one month. We do not forget cancer or our loved ones, like my late husband, Arnold, or those who are living with it. 
One in two Canadians will be diagnosed with cancer, which is why the 2019 budget commitment on cancer research and treatment is so important. We are investing in organizations like the Terry Fox Research Institute to establish a Marathon of Hope cancer centre network across Canada; Ovarian Cancer Canada to help with prevention, screening and treatment for ovarian cancer; and Genome Canada for large-scale research competitions and projects to help with transformative scientific breakthroughs.
We need to eradicate cancer once and for all.",Liberal,Scarborough—Agincourt,Jean Yip,http://www.parl.gc.ca/Parliamentarians/en/members/jean-yip(242552)
4777051,ca.proc.d.2019-05-01.10588621,2019-05-01,e277e13e-59ec-425f-a957-eb5e54d8cb62,234316,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",,Statements By Members,Quebec Pipelines,,"Mr. Speaker, every day, 50,000 Quebeckers work in the petrochemical industry. Whether they work in plastics, composites, research or refineries, these people create wealth in Quebec. The safest, greenest and most economical way to transport the oil is by pipeline. Quebeckers know all about pipelines.
Quebec's first pipeline was built in 1942. We now have 2,000 kilometres of pipeline. Nine pipelines run under the St. Lawrence. Four million litres of jet fuel are transported to the Dorval airport by pipeline. In 2012, a brand-new pipeline was built from Lévis to Montreal and it is 248 kilometres long and crosses 26 rivers, including the St. Lawrence.
It all works so well that no one talks about it. Yes, Quebec has pipelines and we are proud of them.",Conservative,Louis-Saint-Laurent,Gérard Deltell,http://www.parl.gc.ca/Parliamentarians/en/members/gerard-deltell(234316)
4777052,ca.proc.d.2019-05-01.10588626,2019-05-01,726008a1-cf4f-46b2-ad5c-1503f936671b,215871,"Mr. Doug Eyolfson (Charleswood—St. James—Assiniboia—Headingley, Lib.)",,Statements By Members,Motorcycle safety Awareness Month,,"Mr. Speaker, today marks the beginning of Motorcycle Safety Awareness Month. As a motorcyclist, I regularly ride my Triumph Bonneville down Portage Avenue and take part in Ride For Dad, an event in support of prostate cancer research. However, as an emergency room physician, I am also familiar with the tragedies that come with motorcycle collisions. Many of these collisions can be prevented, and we can all help.
 This month we are reminded of how we can do our part in helping to keep the 700,000 Canadian motorcycle riders safe. I am proud that our government is committed to taking steps to ensure that all Canadian road users always ride safe, but we must all do our part. Let us remember to encourage riders to wear the proper protective gear and to encourage motorcycle riders and automobile drivers to always look twice and check blind spots before switching lanes. 
I want to thank the organizations that advocate for road safety every day, such as the Motorcyclists Confederation of Canada. Through advocacy around Motorcycle Safety Awareness Month, we are reminded this month, and every month, to ride safe.",Liberal,Charleswood—St. James—Assiniboia—Headingley,Doug Eyolfson,http://www.parl.gc.ca/Parliamentarians/en/members/doug-eyolfson(215871)
4777053,ca.proc.d.2019-05-01.10588633,2019-05-01,95ed53a7-7538-4c0f-85a4-64af76065f95,218942,"Mr. Don Davies (Vancouver Kingsway, NDP)",,Statements By Members,Multiple Sclerosis Awareness Month,,"Mr. Speaker, on behalf of Canada's New Democrats, I am honoured to rise today to recognize May as Multiple Sclerosis Awareness Month. Canada has one of the highest rates of MS in the world. On average, 11 Canadians are diagnosed every day. 
When a person receives an MS diagnosis, there is an immediate impact on all who love them. Indeed, my own family has known the devastating impact of multiple sclerosis. 
Canada must do more to improve the quality of life for people living with MS and to ultimately find a cure. We must ensure that all patients receive affordable access to treatment, housing that meets their needs, comprehensive home care and age appropriate long-term care. We must also provide flexible employment conditions and improved income support for people living with MS. 
Throughout this month, I urge all Parliamentarians to help raise awareness and act now to improve life for the over 77,000 Canadians living with multiple sclerosis. Together we will find a cure.",New Democratic Party,Vancouver Kingsway,Don Davies,http://www.parl.gc.ca/Parliamentarians/en/members/don-davies(218942)
4777054,ca.proc.d.2019-05-01.10588666,2019-05-01,96924c12-efff-4de2-9f9e-578fe5434342,218606,"Hon. Erin O'Toole (Durham, CPC)",,Statements By Members,Scarborough Southwest,,"Mr. Speaker, I am privileged to rise to speak about a great Canadian and friend. After a couple of years of working for our intelligence service, Kimberly Fawcett joined the Canadian Armed Forces and gave 23 years of uniformed service to Canada. She was a combat engineer who did two tours in Afghanistan.
In 2008, during her second tour, she was the first female Canadian with a prosthetic to deploy to Afghanistan in the combat zone. Tragically, in 2006, she had lost her leg and her infant son in a horrific accident while she was executing her family care plan as part of a military family. This unspeakable loss did not stop Kim. She gave another decade of service to the Canadian Armed Forces and became an inspiring, award-winning paratriathlete.
Kim is now going to serve again. After three years of being ignored by the Liberal government, she is stepping forward to be the Conservative candidate in Scarborough Southwest. Go, Kim.",Conservative,Durham,Erin O'Toole,http://www.parl.gc.ca/Parliamentarians/en/members/erin-otoole(218606)
4777055,ca.proc.d.2019-05-01.10588669,2019-05-01,3378437f-1669-4fcb-9c2e-0c7c12626a1e,219102,"Mrs. Deborah Schulte (King—Vaughan, Lib.)",,Statements By Members,Asian Heritage Month,,"Mr. Speaker, today begins Asian Heritage Month in Canada. This provides an opportunity for everyone to learn about the history of Canada's Asian immigrants and their descendants and to celebrate their many contributions to our country. This includes the growing Asian community in my riding of King—Vaughan and in York Region. 
One such celebration is the Taste of Asia Festival, organized by the City of Markham, the Federation of Chinese Canadians in Markham and the Association of Progressive Muslims of Canada and supported by many organizations and businesses. Over 180,000 people attended last year and enjoyed cultural performers, culinary artists and artisans. 
One cannot speak of the festival without mentioning Dr. Ken Ng, a family physician, a community leader, chairman of the Federation of Chinese Canadians in Markham and the founder and chairman of the Taste of Asia Festival. 
I invite people to come and tickle their taste buds and meet Dr. Ng and his wonderful wife, Emily, tonight at the Taste of Asia reception in Room 7-52 at 131 Queen Street from 5 p.m. to 7p.m. 
Let us all kick off Asian Heritage Month together tonight.",Liberal,King—Vaughan,Deb Schulte,http://www.parl.gc.ca/Parliamentarians/en/members/deb-schulte(219102)
4777056,ca.proc.d.2019-05-01.10588673,2019-05-01,6519cfba-0080-419d-baa9-8ae6e56d032f,232946,"Hon. Andrew Scheer (Leader of the Opposition, CPC)",,Oral Questions,Foreign Affairs,,"Mr. Speaker, China's military budget rose 5% last year to $250 billion. However, for whatever reason, the Liberal leader continues to use Canadian taxpayers' money to fund China through the Asian Infrastructure Investment Bank. We know that China uses the Asian Infrastructure Investment Bank to extend its influence in the region.
When will the Liberal leader stop using Canadian taxpayers' money to fund this strategy?",Conservative,Regina—Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/Parliamentarians/en/members/andrew-scheer(232946)
4777057,ca.proc.d.2019-05-01.10588675,2019-05-01,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Foreign Affairs,,"Mr. Speaker, as part of the bank, Canada joins many countries such as Great Britain, Germany, and Australia in promoting inclusive global economic growth. The Conservatives are misleading Canadians by suggesting that it would be good for Canada to withdraw funds that are earmarked for landslide mitigation in Sri Lanka, flood management in the Phillippines and irrigation modernization in Indonesia.
We will continue to be engaged in helping people throughout the world. That is what Canadians expect from any Canadian government. ",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4777058,ca.proc.d.2019-05-01.10588677,2019-05-01,6519cfba-0080-419d-baa9-8ae6e56d032f,232946,"Hon. Andrew Scheer (Leader of the Opposition, CPC)",,Oral Questions,Foreign Affairs,,"Mr. Speaker, there are other development banks that Canada already participates in, but this one is specifically used by China to extend its influence in the region. 
China's military budget rose 5% last year to $250 billion. Now its space program is worth $8.4 billion. While the Parliamentary Budget Officer has indicated that important infrastructure projects are not getting built in Canada, the leader of the Liberal Party has sent $256 million to the Asian Infrastructure Investment Bank, a bank that helps exert influence by China in the region.
 Why is the Prime Minister funding infrastructure projects in other countries?",Conservative,Regina—Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/Parliamentarians/en/members/andrew-scheer(232946)
4777059,ca.proc.d.2019-05-01.10588679,2019-05-01,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Foreign Affairs,,"Mr. Speaker, as part of the Asian Infrastructure Investment Bank, Canada joins countries such as Australia, France, Germany, India, Italy, South Korea and the U.K. in promoting inclusive global economic growth. The bank supports clean and green infrastructure investments throughout Asia.
The Conservatives want us to close our eyes and our doors to investments around the world, like in landslide mitigation in Sri Lanka, like in flood management in the Phillippines, like in irrigation modernization in Indonesia. That is not what Canadians expect. They expect us to be engaged positively in the world and—",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4777060,ca.proc.d.2019-05-01.10588681,2019-05-01,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Foreign Affairs,,The hon. Leader of the Opposition.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4777061,ca.proc.d.2019-05-01.10588682,2019-05-01,6519cfba-0080-419d-baa9-8ae6e56d032f,232946,"Hon. Andrew Scheer (Leader of the Opposition, CPC)",,Oral Questions,Foreign Affairs,,"Mr. Speaker, the leader of the Liberal Party continues to exert such weakness around the world. The Government of China is holding two Canadian nationals unlawfully. It has blocked Canadian exports, and the Prime Minister has done absolutely nothing to stand up for Canada. He could show the Government of China that there are consequences for pushing Canada around by pulling the funding from the Chinese-run Asian Infrastructure Investment Bank. Will he do so, yes or no?",Conservative,Regina—Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/Parliamentarians/en/members/andrew-scheer(232946)
4777062,ca.proc.d.2019-05-01.10588684,2019-05-01,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Foreign Affairs,,"Mr. Speaker, this government has and will continue to consistently stand up for Canadians at home and all around the world. That is why we were proud to announce this morning that we are standing up for canola farmers by moving forward with a maximum loan limit increase to $1 million for all farmers, and indeed, for canola farmers, an interest-free loan increase to $500,000. 
On top of that, we stand up every day for the Canadians who are unjustly and arbitrarily detained in China. We know that engaging strongly and forcefully around the world is the way we are going to—",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4777063,ca.proc.d.2019-05-01.10588685,2019-05-01,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Foreign Affairs,,Order. The hon. Leader of the Opposition.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4777064,ca.proc.d.2019-05-01.10588686,2019-05-01,6519cfba-0080-419d-baa9-8ae6e56d032f,232946,"Hon. Andrew Scheer (Leader of the Opposition, CPC)",,Oral Questions,Foreign Affairs,,"Mr. Speaker, it is not exactly sending a strong message to China that the only response the Prime Minister is capable of finding is something the Conservatives asked for days ago. He could show the Government of China that there are consequences for detaining Canadian nationals—",Conservative,Regina—Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/Parliamentarians/en/members/andrew-scheer(232946)
4777065,ca.proc.d.2019-05-01.p5884658,2019-05-01,,,,intervention,Oral Questions,Foreign Affairs,," Oh, oh!",,,Some hon. members,
4777066,ca.proc.d.2019-05-01.10588688,2019-05-01,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Foreign Affairs,,"We should also be able to hear the question.
Order. The hon. Leader of the Opposition has the floor.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4777067,ca.proc.d.2019-05-01.10588689,2019-05-01,6519cfba-0080-419d-baa9-8ae6e56d032f,232946,Hon. Andrew Scheer,,Oral Questions,Foreign Affairs,,"Mr. Speaker, why would Canadians expect the Prime Minister to stand up for the interests of China? Why would we expect the Government of China to take the Prime Minister seriously after showing such weakness on the world stage, after backing down to Donald Trump time and time again, after clowning around in India and angering our trade partner? Why will the Prime Minister not stand up for Canadian interests when it comes to the Government of China?",Conservative,Regina—Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/Parliamentarians/en/members/andrew-scheer(232946)
4777068,ca.proc.d.2019-05-01.10588691,2019-05-01,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Foreign Affairs,,"Mr. Speaker, let us talk about the facts. The Conservatives wanted us to capitulate to the Americans on NAFTA, and we got the right deal for Canadians. We were the ones able to close the deal on CETA, which the Conservatives had dead in the water. On the CPTPP, we fought and got a good deal for Canadians and we did that by holding strong. 
The Conservatives have been asking us for days to do something on canola. We have been working on it for weeks, including with our partners out west, like Premier Scott Moe.
We are going to continue to deliver for Canadians. We are going to continue to fight for Canadians.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4777069,ca.proc.d.2019-05-01.10588697,2019-05-01,6519cfba-0080-419d-baa9-8ae6e56d032f,232946,"Hon. Andrew Scheer (Leader of the Opposition, CPC)",,Oral Questions,Foreign Affairs,,"Mr. Speaker, we do not need a drama production; we need action for Canadian interests around the world.
It was the Prime Minister who signed a deal that was shoved down his throat and still kept steel tariffs in place. It was the Prime Minister who capitulated on dairy and pharmaceuticals. It was the Prime Minister who angered our trade partners when it came to CPP talks.
 Now that Canadian nationals have been unlawfully jailed and Canadian exports are not moving, he has done nothing to stand up for this country. When will the Prime Minister finally do something—",Conservative,Regina—Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/Parliamentarians/en/members/andrew-scheer(232946)
4777070,ca.proc.d.2019-05-01.10588698,2019-05-01,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,Foreign Affairs,,The right. hon. Prime Minister.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4777071,ca.proc.d.2019-05-01.10588699,2019-05-01,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Foreign Affairs,,"Mr. Speaker, for 10 years the Conservative failed to get anything done to get reasonable growth for the economy. Indeed, Stephen Harper and the Conservatives had the lowest growth record of any prime minister since R. B. Bennett in the depths of the Great Depression. We turned that around.
We have created 900,000 new jobs across the country. We have the lowest unemployment in 40 years. On international engagement and trade, we are now the only G7 country that has a free trade deal with every other G7 country. Two-thirds of the global economy is accessible to Canada now because of the work that this government has done.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4777072,ca.proc.d.2019-05-01.10588701,2019-05-01,7f01c656-5f94-4743-9018-ad3a89bb2fc4,230593,"Ms. Brigitte Sansoucy (Saint-Hyacinthe—Bagot, NDP)",,Oral Questions,Government Priorities,,"Mr. Speaker, three months ago, 46% of Canadians were $200 away from insolvency. That figure rose to 48% last week.
While half the population struggles to make ends meet, the Liberals continue to subsidize oil companies and give multimillion-dollar handouts to Loblaws.
 The Prime Minister is completely out of touch with reality. We need a government that is on our side, not on the side of the ultra rich.
When are the Liberals actually going to start working to save half the population from financial insecurity?",New Democratic Party,Saint-Hyacinthe—Bagot,Brigitte Sansoucy,http://www.parl.gc.ca/Parliamentarians/en/members/brigitte-sansoucy(230593)
4777073,ca.proc.d.2019-05-01.10588704,2019-05-01,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,Government Priorities,,"Mr. Speaker, the first thing we did after being elected was to lower taxes for the middle class and raise them on the wealthy. Next, we brought in the Canada child benefit, which benefits nine out of 10 families and has lifted 300,000 children out of poverty. The NDP voted against those two measures.
We succeeded in lifting 800,000 Canadians out of poverty in our first two years in office. We continue to meet our commitments by investing in infrastructure and our communities and by helping families, students and seniors directly. We are going to continue with our approach.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4777074,ca.proc.d.2019-05-01.10588707,2019-05-01,50a18bf1-9be3-4563-b657-6af367453ba0,217254,"Mr. Charlie Angus (Timmins—James Bay, NDP)",,Oral Questions,Justice,,"Mr. Speaker, the Prime Minister is showing a disturbing willingness to undermine the independence of the Canadian judiciary, from trying to help corporate friends in a bribery case in his riding, to the allegations of leaking information about the Supreme Court nomination, to the fact that the Prime Minister is now vetting potential judges through a Liberal donor base that includes information right down to the size of their lawn signs.
Is that how small his vision is, wanting to know what they have done for the Liberal Party rather than what they will do for Canada?",New Democratic Party,Timmins—James Bay,Charlie Angus,http://www.parl.gc.ca/Parliamentarians/en/members/charlie-angus(217254)
