basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4780655,ca.proc.d.2019-05-28.10651768,2019-05-28,3b00808c-6ef4-44a2-8204-dc48574a870e,216517,"Mr. Ted Falk (Provencher, CPC)",,Routine Proceedings,Petitions,Canada Summer Jobs Initiative,"Mr. Speaker, I have a petition here signed by dozens of Canadians. 
 They are concerned that the government has forgotten about section 2 of the Canadian Charter of Rights and Freedoms, which identifies, among other things, the freedom of conscience, freedom of thought and freedom of belief as fundamental freedoms. They are concerned that the attestation requirement for the Canada summer jobs program is a violation of section 2 of the charter. They are calling on the Prime Minister and the government to defend freedom of conscience, freedom of thought and freedom of belief and to withdraw the attestation requirement on the Canada summer jobs program.
I have two other signed petitions that identify the same concern. I would be prepared not to speak to those individually but to lump them all together, with your permission, Mr. Speaker. ",Conservative,Provencher,Ted Falk,http://www.parl.gc.ca/Parliamentarians/en/members/ted-falk(216517)
4780656,ca.proc.d.2019-05-28.10651780,2019-05-28,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Petitions,Canada Summer Jobs Initiative,"Absolutely.
The hon. member for Laurier—Sainte-Marie.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4780657,ca.proc.d.2019-05-28.10651784,2019-05-28,6fda5a4f-19c6-4cf2-b72d-9a00b48e0d21,219053,"Ms. Hélène Laverdière (Laurier—Sainte-Marie, NDP)",,Routine Proceedings,Petitions,Rights of the Child," Mr. Speaker, I am pleased to present a petition signed by dozens of citizens. I know that a number of similar petitions have been signed by thousands of citizens from coast to coast to coast.
The signatories note that Canada has ratified the United Nations Convention on the Rights of the Child but that many of the government's policies do not uphold those rights for everyone equally.
I would like to share just two examples. The housing first benefit takes only adults into account. It does not take children, who are often those in the greatest need, into account. The child benefit is not distributed equally either.
There are other examples, but, essentially, what the petitioners want the government to do is fix programs that do not uphold the the principle of equal rights for all children. They want the government to ensure that no child is excluded and that all children can achieve their full potential.",New Democratic Party,Laurier—Sainte-Marie,Hélène Laverdière,http://www.parl.gc.ca/Parliamentarians/en/members/helene-laverdiere(219053)
4780658,ca.proc.d.2019-05-28.10651816,2019-05-28,844f3193-503d-479c-a776-5f343b6bd267,234878,"Hon. Alice Wong (Richmond Centre, CPC)",,Routine Proceedings,Petitions,Impaired Driving,"Mr. Speaker, on behalf of the member for Langley—Aldergrove, I hereby present 30 petitions calling on the Government of Canada to make changes to the current drinking and driving laws in Canada and to make a change to the Criminal Code.
The charge of impaired driving causing death should be charged to the offence of vehicular manslaughter. If a person is arrested and convicted of impaired driving, there should be an automatic one-year driving prohibition. If a person is convicted of causing bodily harm while impaired by being under the influence of either drugs or alcohol, there should be a minimum mandatory sentence of two years' imprisonment.
I also ask your permission, Mr. Speaker, to sign only two of these and lump them together in the same presentation.",Conservative,Richmond Centre,Alice Wong,http://www.parl.gc.ca/Parliamentarians/en/members/alice-wong(234878)
4780659,ca.proc.d.2019-05-28.10651811,2019-05-28,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Petitions,Impaired Driving,"Again, absolutely.
The hon. member for Courtenay—Alberni.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4780660,ca.proc.d.2019-05-28.10651829,2019-05-28,e7d4b944-1d3e-4f87-a7df-cdbd4fe7ca2b,246470,"Mr. Gord Johns (Courtenay—Alberni, NDP)",,Routine Proceedings,Petitions,Housing,"Mr. Speaker, I am honoured to present a petition on behalf of constituents from Port Alberni, Parksville and Courtenay, which are in my riding, to end homelessness and recognize housing as a human right. They cite that an estimated 235,000 people in Canada experience homelessness. They also cite that the government is committed to reducing homelessness by 50% over 10 years, which would still leave 117,500 Canadians homeless each year.
The petitioners are calling on the government to take immediate action by officially recognizing that housing is a human right and adopting Motion No. 147 to develop a plan to end and prevent homelessness in Canada.",New Democratic Party,Courtenay—Alberni,Gord Johns,http://www.parl.gc.ca/Parliamentarians/en/members/gord-johns(246470)
4780661,ca.proc.d.2019-05-28.10651838,2019-05-28,b6850f16-57dc-486c-b5bb-0fd191022af4,218636,"Mr. Garnett Genuis (Sherwood Park—Fort Saskatchewan, CPC)",,Routine Proceedings,Petitions,Human Organ Trafficking,"Mr. Speaker, I am pleased to present a petition today in support of Bill S-240. If members are not aware, it is a bill dealing with the issue of forced organ harvesting. The bill has been through this place and through the Senate once, but it is back in the Senate for consideration of amendments. Petitioners hope that the Senate will pass this quickly so that it gets done before the next election.",Conservative,Sherwood Park—Fort Saskatchewan,Garnett Genuis,http://www.parl.gc.ca/Parliamentarians/en/members/garnett-genuis(218636)
4780662,ca.proc.d.2019-05-28.10651842,2019-05-28,ea197684-00f6-458f-a46b-5bea7db6f7f3,240374,"Mr. Daniel Blaikie (Elmwood—Transcona, NDP)",,Routine Proceedings,Petitions,Children's Rights,"Mr. Speaker, it is a pleasure to rise on behalf of Canadians who are concerned about the consequences for children when their parents end up in jail, particularly as they relate to the structure of government programs, which make it very hard, if not impossible, for those children to access benefits once their parents are jailed. Often these children end up in informal caregiving situations, so the caregiver cannot access benefits, such as the Canada child benefit. In addition, as rent supplements are often paid to an individual adult, once the adult is in prison, the child cannot benefit from that supplement. Canadians believe, as I do, that we do not want to make it harder for children to have good support in life and to succeed, whatever their parents may have done.
That is why the petitioners are calling on the government to change the structure of its programs to ensure that children continue to be supported, whatever the situation of their parents may be.",New Democratic Party,Elmwood—Transcona,Daniel Blaikie,http://www.parl.gc.ca/Parliamentarians/en/members/daniel-blaikie(240374)
4780663,ca.proc.d.2019-05-28.10651851,2019-05-28,b41c3b7e-c64f-4415-9f58-79d7462e5d8e,246395,"Mr. Peter Julian (New Westminster—Burnaby, NDP)",,Routine Proceedings,Petitions,Taxation,"Mr. Speaker, on behalf of dozens of citizens of Toronto, Etobicoke, Scarborough and Guelph, Ontario, I am pleased to present a petition asking the government to reverse its decision to apply an excise tax to cannabis sold for medical purposes and to recognize that medical cannabis should be exempt from the federal goods and services tax.
As members may know, the government has responded to previous petitions; however, those responses have not been satisfactory. These petitioners are asking the government to reconsider its decision and remove the excise tax so that Canadians have access to the medication that their doctors prescribe.",New Democratic Party,New Westminster—Burnaby,Peter Julian,http://www.parl.gc.ca/Parliamentarians/en/members/peter-julian(246395)
4780664,ca.proc.d.2019-05-28.10651856,2019-05-28,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Petitions,Taxation,"Before I move to the hon. parliamentary secretary, I note that I saw the member for Avalon rise when I was asking for the presentation of reports from committees. I had not been informed that he had a report to deliver, but I gather he does. I think what he wants is to ask for the unanimous consent of the House to return to presenting reports from committees in order to allow him to do so.
Is there unanimous consent?",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4780665,ca.proc.d.2019-05-28.p5951308,2019-05-28,,,,intervention,Routine Proceedings,Petitions,Taxation, Agreed.,,,Some hon. members,
4780666,ca.proc.d.2019-05-28.p5951309,2019-05-28,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Petitions,Taxation, The hon. member for Avalon.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4780667,ca.proc.d.2019-05-28.10651866,2019-05-28,105e8cbe-daea-4eb6-83fe-e5294dc5c844,242900,"Mr. Ken McDonald (Avalon, Lib.)",,Routine Proceedings,Committees of the House,Fisheries and Oceans,"Mr. Speaker, I thank the House for granting me leave to do this.
I have the honour to present, in both official languages, the 23rd report of the Standing Committee on Fisheries and Oceans, entitled “Striped Bass in the Southern Gulf of St. Lawrence and Miramichi River: Striking a Delicate Balance”.
Pursuant to Standing Order 109, the committee requests that the government table a comprehensive response to this report.",Liberal,Avalon,Ken McDonald,http://www.parl.gc.ca/Parliamentarians/en/members/ken-mcdonald(242900)
4780668,ca.proc.d.2019-05-28.10651876,2019-05-28,07cf5767-802c-406c-92a7-7dc92af79b40,242079,"Mr. Kevin Lamoureux (Parliamentary Secretary to the Leader of the Government in the House of Commons, Lib.)",,Routine Proceedings,Questions on the Order Paper,,"Mr. Speaker, I ask that all questions be allowed to stand.",Liberal,Winnipeg North,Kevin Lamoureux,http://www.parl.gc.ca/Parliamentarians/en/members/kevin-lamoureux(242079)
4780669,ca.proc.d.2019-05-28.10651880,2019-05-28,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Questions on the Order Paper,,Is that agreed?,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4780670,ca.proc.d.2019-05-28.p5951315,2019-05-28,,,,intervention,Routine Proceedings,Questions on the Order Paper,, Agreed.,,,Some hon. members,
4780671,ca.proc.d.2019-05-28.10651887,2019-05-28,61edc25f-3448-46fd-9632-6c5c23fd98a6,241634,"Hon. Carla Qualtrough (Minister of Public Services and Procurement and Accessibility, Lib.)",,Government Orders,Accessible Canada Act,," moved the second reading of, and concurrence in, amendments made by the Senate to Bill C-81, An Act to ensure a barrier-free Canada.
Mr. Speaker, as a person with a disability and as the Minister of Accessibility, it is truly an honour to rise today to speak to Bill C-81.
Over three years ago, our government embarked on a journey aimed to make things better for a significant percentage of the population that has a history of being ill-treated or ignored. The time to act is now.
The time to propose a new system that would help address the barriers to inclusion faced every single day by Canadians with disabilities has come. The time to do things differently as a government, to ensure that all Canadians have an equal chance at success, has come.
 I am extremely proud of the work we have done in creating this transformative piece of legislation that will improve the lives of millions of persons with disabilities.
This bill reflects the voices of thousands of persons with a disability, their family members and their friends, and it spans decades of advocacy. We could not have come this far without the strong collaboration of the disability community and its strategic and thoughtful work, which has been incredibly impactful.
I would like to recognize the excellent work done in the other chamber and by our Senate sponsor, Senator Munson, on the bill. Bill C-81 was carefully studied over the course of many meetings, and both chambers made amendments to strengthen this historic legislation.
Members of the disability community shared their views and experiences, many of them very personal. I am grateful for their engagement and dedication to the advancement of accessibility in Canada.
We took to heart the messages heard from these witnesses and proposed amendments to echo those voices and concerns. Our government supports all the amendments made to Bill C-81 brought forward in the Senate as we recognize that they reflect key priorities voiced by the community.
Let me provide members with a breakdown of some key amendments made in the Senate.
A significant change responds to the specific requests of witnesses that Bill C-81 set a deadline for the realization of a Canada without barriers. Accordingly, the purpose of the legislation, as well as the mandates of the minister and the Canadian accessibility standards development organization, would now reflect the objective of realizing a Canada without barriers on or before January 1, 2040. By adding a specific deadline, the disability community has stated that it would be able to hold government accountable on progress and ensure that accessibility remained a priority for future governments. To mitigate concern that this deadline could provide a reason for people to delay action on accessibility until the deadline neared, amendments have been made to add the words “without delay” to the preamble of the bill. These words would clarify that nothing in the act would permit any delay in the removal or prevention of barriers to accessibility.
I have also heard the community's strong call to recognize the importance of sign language to the deaf community in Canada. Therefore, I am pleased that Bill C-81 was amended to recognize American sign languages, langue des signes québécoise and indigenous sign language as a primary language for communication by deaf persons in Canada.
I would also like to acknowledge that we have interpreters on the Hill in Parliament today.
This legislation is intended to complement the existing human rights framework in Canada. Nothing in this bill or the regulations made under it would limit or replace the duty to accommodate, which is an established principle of human rights. That is why I support the amendment to clarify that nothing in the accessible Canada act or its regulations would limit a regulated entity's duty to accommodate under any other act of Parliament in any way.
We know that transportation services should be accessible for everyone. In response to stakeholders’ concerns, an amendment was made to allow the Canadian Transportation Agency to identify an undue barrier, even if a transportation service provider is not in contravention of an accessibility regulation.
This would ensure that the CTA could fully address barriers that persons with disabilities may face in the federal transportation system.
Further, adding stronger language on intersectionality in the principles of the bill responds to the disability community's desire to see greater recognition of the impact of multiple and intersecting forms of marginalization and discrimination that influence how barriers impact diverse groups of persons with disabilities.
As we work together to build a Canada that is more inclusive and accessible, we have an incredible opportunity to reshape the way we think about disability. 
This legislation would send a clear signal to Canadians that persons with disabilities will no longer be treated as an afterthought. It is our systems, policies and laws that need to be fixed, not our people.
We can see the finish line. By concurring with all amendments made and swiftly passing Bill C-81, we can continue on this journey that will lead us to a society that treats all people with the dignity they deserve, a society in which everyone has equal opportunities to contribute and a society that is truly inclusive.",Liberal,Delta,Carla Qualtrough,http://www.parl.gc.ca/Parliamentarians/en/members/carla-qualtrough(241634)
4780672,ca.proc.d.2019-05-28.10651968,2019-05-28,b6850f16-57dc-486c-b5bb-0fd191022af4,218636,"Mr. Garnett Genuis (Sherwood Park—Fort Saskatchewan, CPC)",,Government Orders,Accessible Canada Act,,"Mr. Speaker, I thank the minister for her comments and for her personal passion for this legislation.
From what I understand, when the Senate replied to the bill, it made two additional notes, and I would appreciate the minister's comment on them. One was a concern that funding could still go to projects that did not have complete accessibility as part of them. It encouraged us and the government to be vigilant on this point. I wonder if the minister could comment on that. Is it something that should have been addressed in the legislation, or does it maybe require separate action? The other issue was the importance of training in preparation for the full implementation of and engagement with this framework. 
I wonder if the minister could offer some comments on those points and on how the government can ensure that the concerns of the Senate in this respect are incorporated in our practices going forward.",Conservative,Sherwood Park—Fort Saskatchewan,Garnett Genuis,http://www.parl.gc.ca/Parliamentarians/en/members/garnett-genuis(218636)
4780673,ca.proc.d.2019-05-28.10651984,2019-05-28,61edc25f-3448-46fd-9632-6c5c23fd98a6,241634,Hon. Carla Qualtrough,,Government Orders,Accessible Canada Act,,"Mr. Speaker, through Bill C-81, we would put in place mechanisms to ensure, as much as possible, that the funding we allocated would reflect the principles of accessibility. Where that was not possible, say for jurisdictional regions, such as provincial jurisdiction, we would build it into our policy and programs. I think of our national housing strategy and the Canada child benefit. The notion is that we have to recognize that disability is in and of itself a unique characteristic, and we would not be put in a position of putting funding into programs, policies or allocations that did not take accessibility into account. I will use the example of our national housing strategy. Built into that project is a carve-out for ensuring not just that the building code is met but that there are actually accessible units built, as a matter of course, in using this money.",Liberal,Delta,Carla Qualtrough,http://www.parl.gc.ca/Parliamentarians/en/members/carla-qualtrough(241634)
4780674,ca.proc.d.2019-05-28.10651999,2019-05-28,2490b23e-4439-4513-9d54-6fceb6320267,244112,"Ms. Cheryl Hardcastle (Windsor—Tecumseh, NDP)",,Government Orders,Accessible Canada Act,,"Mr. Speaker, it is a red-letter day for us and for people in the disability community because we are coming back to the House of Commons today with some amendments so that we can strengthen Bill C-81, which is a milestone. However, I would ask the minister to take this opportunity to assure Canadians that some of the most egregious concerns we had that were not met in the bill, even with amendments, are going to be addressed. 
Mainly, people living with different abilities need to have a one-stop place they can go with their concerns. Right now, Bill C-81 would separate enforcement and implementation among four organizations. I would ask the minister to help us envision how we can move this forward. We know that it is a federal election year, and people in the disability community are diligently watching how we can move this forward in a campaign year.",New Democratic Party,Windsor—Tecumseh,Cheryl Hardcastle,http://www.parl.gc.ca/Parliamentarians/en/members/cheryl-hardcastle(244112)
4780675,ca.proc.d.2019-05-28.10652021,2019-05-28,61edc25f-3448-46fd-9632-6c5c23fd98a6,241634,Hon. Carla Qualtrough,,Government Orders,Accessible Canada Act,,"Mr. Speaker, I thank the hon. member for her question and, of course, her partnership on Bill C-81. This bill belongs to all of us.
The elements in Bill C-81 are additional elements in an existing system. We have things in place. We have structures in place through the Canadian Transportation Agency, the Canadian Human Rights Commission and the Canadian Radio-television and Telecommunications Commission, which means that we are not starting from scratch. However, we are very aware that the sectoral approach taken in Bill C-81 has raised a concern that people will not know where to go first. Therefore, the leadership of both our government and these organizations has created, and we have built into Bill C-81, what we call a no-wrong-door approach, which means that wherever people go, it will be the responsibility of the system to point them in the right direction. 
For example, if an individual had a complaint and went to the accessibility commissioner with it, and that complaint should have gone to the Canadian Transportation Agency, it would be the accessibility commissioner's responsibility to get it in front of the right people and not the responsibility of the individual filing the complaint. This would be required. We already have a memorandum of understanding with these organizations as they work to design this system in a way that would create that seamless service approach. 
We are aware of that concern. Disability advocates have raised it with us. We are doing everything we can to make sure that it is at the back end and that we do not deal with these concerns at the front end through the experience of the person who wants some help.",Liberal,Delta,Carla Qualtrough,http://www.parl.gc.ca/Parliamentarians/en/members/carla-qualtrough(241634)
4780676,ca.proc.d.2019-05-28.10652044,2019-05-28,55c46957-54e9-422a-8afd-7c709bcf16a0,217695,"Mr. John Barlow (Foothills, CPC)",,Government Orders,Accessible Canada Act,,"Mr. Speaker, I want to take this opportunity to thank the minister and her government for approving or supporting these amendments. However, I would point out that the vast majority of the amendments were brought up at committee by opposition members, Conservative, NDP and Green, who all agreed that these amendments were important to the bill. Unfortunately, the Liberals on that committee refused these amendments. Therefore, I want to give the minister credit for standing up here today and voicing her support for these critical amendments.
The one question I would like to ask the minister, which came up frequently during the discussion at committee, certainly for our stakeholders, is on the issue of exemptions for federal departments. Federal departments would be able to ask for and be granted an exemption from the legislative regulations as part of Bill C-81. I would like to ask the minister if she is going to be diligent to ensure that any requests for exemptions through Bill C-81 would be strictly restricted or followed through to ensure that there was a good, valid reason for those exemptions to be approved.",Conservative,Foothills,John Barlow,http://www.parl.gc.ca/Parliamentarians/en/members/john-barlow(217695)
4780677,ca.proc.d.2019-05-28.10652066,2019-05-28,61edc25f-3448-46fd-9632-6c5c23fd98a6,241634,Hon. Carla Qualtrough,,Government Orders,Accessible Canada Act,,"Mr. Speaker, the short answer is yes, we will be very diligent. Thanks to the amendments put forth through the House committee, there would now be more robust accounting for an exemption when it was granted. The rationale for granting an exemption would have to be published. It would be a time-limited exemption. They would have to apply. It would not be something that would go on in perpetuity. 
The positive aspect of exemptions is that they would acknowledge the innovation and the forward-looking nature of some of the organizations that fall within federal jurisdiction. Some of them are already doing a lot on accessibility, so we wanted to have flexibility in the legislation to allow us to basically accept that what they are doing is equal to or better than what would be required under the law. Those who were not doing anything or enough, at least under my watch, would have a very tough time getting an exemption.",Liberal,Delta,Carla Qualtrough,http://www.parl.gc.ca/Parliamentarians/en/members/carla-qualtrough(241634)
4780678,ca.proc.d.2019-05-28.10652116,2019-05-28,5984fab3-2564-47f9-a49a-ebb07b5cbb24,248951,"Mr. Nick Whalen (St. John's East, Lib.)",,Government Orders,Accessible Canada Act,,"Mr. Speaker, as the minister would be aware, a number of different interest groups have come to MPs across the country during this period. Certainly I have heard a lot from people who are advocates for deaf and hard-of-hearing people. I wonder if the minister can confirm that she believes that the Senate amendments would adequately address those who have been calling for additional protections for American sign language, langue des signes québécoise and international sign language, and, if not, if she has identified any gaps and how those might be addressed in the regulations.",Liberal,St. John's East,Nick Whalen,http://www.parl.gc.ca/Parliamentarians/en/members/nick-whalen(248951)
4780679,ca.proc.d.2019-05-28.10652136,2019-05-28,61edc25f-3448-46fd-9632-6c5c23fd98a6,241634,Hon. Carla Qualtrough,,Government Orders,Accessible Canada Act,,"Mr. Speaker, it is very exciting that we have managed to get into Bill C-81 the recognition of American sign language, langue des signes québécoise and indigenous sign language as the primary language for Canadians who are deaf. This is something I heard loud and clear and that I was very pleased to have supported. It was a bit of a journey as we worked through the process of official-language designation versus primary language. I think we got to the right place.
We have to understand that to Canadians who are deaf, sign language is an aspect of self-identity and culture, and we owe it to all of them to make sure that we recognize that as we move forward toward an accessible Canada.",Liberal,Delta,Carla Qualtrough,http://www.parl.gc.ca/Parliamentarians/en/members/carla-qualtrough(241634)
4780680,ca.proc.d.2019-05-28.10652154,2019-05-28,b41c3b7e-c64f-4415-9f58-79d7462e5d8e,246395,"Mr. Peter Julian (New Westminster—Burnaby, NDP)",,Government Orders,Accessible Canada Act,," 
[Member spoke in sign language]
[English]
Mr. Speaker, I would like to say hello to members of the deaf community who are here today.
There is much that needs to be improved in this bill. My colleague from Windsor—Tecumseh spoke earlier about enforcement. It is key that this become something far more than symbolic and that it allows for full accessibility.
I do not believe the minister adequately responded to the question from the member for Windsor—Tecumseh. How is the government going to guarantee enforcement and make sure that rights enabled through this legislation would actually be put in place?",New Democratic Party,New Westminster—Burnaby,Peter Julian,http://www.parl.gc.ca/Parliamentarians/en/members/peter-julian(246395)
4780681,ca.proc.d.2019-05-28.10652175,2019-05-28,61edc25f-3448-46fd-9632-6c5c23fd98a6,241634,Hon. Carla Qualtrough,,Government Orders,Accessible Canada Act,,"Mr. Speaker, this legislation would fundamentally create a system in which we focused on a human rights approach to disability rights, and that would be a game changer for the disability community in our country. We know, and we heard very loudly, that as much as we needed to acknowledge the importance of accessibility and inclusion, we also had to put some teeth in this law. That is why we would have, in my opinion, very robust enforcement mechanisms that could result, for example, in a $250,000 fine per day for a non-compliant entity.
Proactively, however, we would be requiring federally regulated entities, including the government, to create accessibility plans. People with disabilities would have to be part of the creation of these plans. 
As much as we need to have an enforcement side to this, what we really want is to build a Canada that is accessible so that we do not to have to enforce the regulations, so we are doing a lot of work on the front end. We do not want to build a compliance system that does not look at the proactive change we are trying to address and build systemically into the way we work with Canadians who have disabilities in our country.",Liberal,Delta,Carla Qualtrough,http://www.parl.gc.ca/Parliamentarians/en/members/carla-qualtrough(241634)
