basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4781071,ca.proc.d.2019-05-29.10658927,2019-05-29,00000000-0000-0000-0000-000000000000,237028,"Mrs. Rosemarie Falk (Battlefords—Lloydminster, CPC)",,Statements By Members,The Environment,,"Mr. Speaker, tackling climate change requires leadership, but under the Prime Minister's leadership, Canada continues to fall further behind its emissions targets.
 The Prime Minister's personal choices, like flying between Ottawa and Florida four times in three days, are not helping. In fact, his carbon footprint is insulting to Canadians who are already struggling to get ahead and who have to pay the Liberal carbon tax just to drive to work.
 The reality is that Canada will not meet the Paris emissions targets under the Prime Minister. That is because the Liberal carbon tax is not an environmental plan; it is a tax plan. It is a tax plan that dives deep into the pockets of Canadian taxpayers. It is a tax plan that punishes Canadians living in rural Canada.
The Conservatives will lay out a real plan to tackle environmental challenges. However, the real question is this. Where is the Liberal climate plan?",Conservative,Battlefords—Lloydminster,Rosemarie Falk,http://www.parl.gc.ca/Parliamentarians/en/members/rosemarie-falk(237028)
4781072,ca.proc.d.2019-05-29.10658930,2019-05-29,ee06377a-6024-40ae-9fe4-a059508592a4,242582,"Mr. Wayne Long (Saint John—Rothesay, Lib.)",,Statements By Members,Disability Awareness Week,,"Mr. Speaker, on Sunday I was honoured to help kick off Disability Awareness Week celebrations at key industries in Saint John. 
Disability Awareness Week is a time for all of us to promote accessibility and inclusion, and to celebrate the incredible social and economic contributions that Canadians with disabilities make to our communities. It is also a time for us to redouble our commitment to the protection of the rights of persons with disabilities. 
Our government is doing this by advancing Bill C-81, which represents the most significant advancement of rights of persons with disabilities in Canada since the advent of the charter. I was thrilled to be able to contribute to the strengthening of this historic legislation at committee, and I look forward to standing up for the rights of persons with disabilities by standing up for this legislation later this week.
I will always stand up for the rights of persons with disabilities in Saint John—Rothesay.",Liberal,Saint John—Rothesay,Wayne Long,http://www.parl.gc.ca/Parliamentarians/en/members/wayne-long(242582)
4781073,ca.proc.d.2019-05-29.10658934,2019-05-29,634edc34-ea0d-406f-ade1-eeec6c5bad04,220107,"Mr. Adam Vaughan (Spadina—Fort York, Lib.)",,Statements By Members,Pride Toronto,,"Mr. Speaker, I am here to spill the tea. 
Pride season in Toronto is coming up and our city's very own Brooke Lynn Hytes has made it to the final four in RuPaul's Drag Race, the reality TV show. This Canadian has done us proud in the competition, which has been the starting point for a lot of important conversations about trans rights, not just in Canada but around the world. 
Conversations about the effects of homophobia, transphobia and biphobia are critical to building resiliency in these communities. Our government knows that it is our role to support them more. In fact, this week our government announced an investment of $4.3 million through the national housing strategy for the Egale Centre, Canada's first housing facility exclusively dedicated to homeless LGBTIQ2S youth. 
The theme for Toronto Pride this year is “Freedom”, and it builds on having a safe place to call home because that is the foundation for all forms of freedom and free expression.
I look forward to marching this year in the Pride Parade. I look forward to seeing Brooke Lynn in Toronto and I look forward to making sure that our community is safe, housed and that the youth, in particular, are thriving.",Liberal,Spadina—Fort York,Adam Vaughan,http://www.parl.gc.ca/Parliamentarians/en/members/adam-vaughan(220107)
4781074,ca.proc.d.2019-05-29.10658937,2019-05-29,8138ca16-415e-431d-9d95-051874ca6e3d,217850,"Mr. Joël Godin (Portneuf—Jacques-Cartier, CPC)",,Statements By Members,The Environment,,"Mr. Speaker, firstly, I would like to reiterate to the Liberal government that we, as Conservatives, recognize that climate change exists, that it affects the entire planet and that human activity has repercussions on the changing climate. 
Sadly, the Liberal government has been in power for more than three and a half years and the only solution it came up with is a new tax to achieve the Paris Agreement targets. That does not work. 
The Liberals declare a climate emergency on the eve of an election after buying a pipeline from the Americans for over $4 billion.
There is no consistency. This Liberal government says one thing and does the opposite. It has lost control on several files. It is high time to get rid of this government.
I want to assure Canadians that we will introduce a real environmental plan to achieve the Paris Agreement targets. Indeed, we the Conservatives will be responsible, we will contribute to the global collective effort for the environment and we will reach our targets.",Conservative,Portneuf—Jacques-Cartier,Joël Godin,http://www.parl.gc.ca/Parliamentarians/en/members/joel-godin(217850)
4781075,ca.proc.d.2019-05-29.10658940,2019-05-29,bbf2ffbd-6780-4792-8a0a-fae1bd72a6c4,242311,"Mr. Arif Virani (Parkdale—High Park, Lib.)",,Statements By Members,Soccer Camps in Attawapiskat,,"Mr. Speaker, four years ago, when students at Bishop Marrocco Secondary School in my riding of Parkdale—High Park saw the youth suicide crisis in Attawapiskat unfolding before their very eyes, they turned to their soccer coaches, Paolo and Dan, and asked what they could do. Together they hatched an idea to fundraise and send their team to Attawapiskat to run a soccer camp, and then they did it again and again.
For the last four years, these young people have been building bridges, developing trust and learning from their indigenous brothers and sisters in Attawapiskat. What started as a soccer camp is now a sports, dance and multimedia initiative that connects two schools in Toronto, Bishop Marrocco and St. Elizabeth, with the very school in Attawapiskat founded by Shannen Koostachin.
The story of Canada is truly about ordinary people doing extraordinary things. This project is one such shining example. I salute these youth in Toronto and Attawapiskat for their incredible efforts to address youth mental health and to advance reconciliation. ",Liberal,Parkdale—High Park,Arif Virani,http://www.parl.gc.ca/Parliamentarians/en/members/arif-virani(242311)
4781076,ca.proc.d.2019-05-29.10658943,2019-05-29,8826a32c-2e29-49be-b6e2-c1f10363639b,245621,"Ms. Irene Mathyssen (London—Fanshawe, NDP)",,Statements By Members,Funding for Women's Organizations,,"Mr. Speaker, Women Deliver will take place next week in Vancouver. This month, at the status of women committee, the Minister for Women and Gender Equality described this conference as the feminist Olympics, an unfortunate comparison given the corruption there.
 The minister also stated that the Government of Canada is not and never has been in the business of providing core funding for capacity building to women's organizations. Allow me to correct her. In fact, women's organizations suffered tremendously under the 2007 cuts made by Stephen Harper, and they have been struggling to stay above water ever since. 
The World Economic Forum's annual gender gap ranking places Canada 16th when it comes to economic, educational, health and political equity for women. Without core funding, capacity building is impossible. By continuing to starve women of funding, team Canada will never make the podium. Women's organizations need stable and sustainable core funding to achieve equal status on the field.",New Democratic Party,London—Fanshawe,Irene Mathyssen,http://www.parl.gc.ca/Parliamentarians/en/members/irene-mathyssen(245621)
4781077,ca.proc.d.2019-05-29.10658946,2019-05-29,a2d5c8bf-d42e-4b53-be9e-70af2a6fe169,217370,"Mr. Mark Strahl (Chilliwack—Hope, CPC)",,Statements By Members,Climate Change,,"Mr. Speaker, following a recent by-election in B.C., the Prime Minister said that Canadians are voting with climate change at the top of their minds. How did he do in that by-election? Voters on Vancouver Island rejected his Liberals, ranking them behind the Greens, the Conservatives and even the NDP. 
Canadians recognize that the Liberal carbon tax will not even come close to achieving Canada's emissions targets under the Paris accord. That is because his carbon tax is not a plan to lower emissions. It is just a plan to raise taxes. Meanwhile, he is giving large industrial emitters a special deal that will exempt them from the tax while making Canadian families pay more to drive to work, heat their homes and put food on the table.
In the coming weeks, Conservatives will present Canadians with a real environmental plan that will lower global emissions without making Canadians pay a punitive carbon tax.
Until October, we are stuck with the Liberals, but help is on the horizon. Very soon a Conservative government will implement its plan to protect the environment and protect the pocketbooks of Canadians.",Conservative,Chilliwack—Hope,Mark Strahl,http://www.parl.gc.ca/Parliamentarians/en/members/mark-strahl(217370)
4781078,ca.proc.d.2019-05-29.10658949,2019-05-29,00000000-0000-0000-0000-000000000000,248786,"Ms. Rachel Bendayan (Outremont, Lib.)",,Statements By Members,The Economy,,"Mr. Speaker, the Canadian economy is thriving and we are breaking all of the growth records. Why? Because we are investing in Canadians.
The economy is doing well because we are investing in innovation and entrepreneurship, particularly in our young entrepreneurs at the HEC and the University of Montreal in my riding of Outremont.
We are helping Montreal become a world leader in AI and we are helping Quebec become a leader in green technology.
Foreign direct investment is up 60% this past year, exceeding all expectations. April set a new record for job growth in this country. We have created over one million jobs since 2015.
After years of economic stagnation under the Conservatives, the Canadian economy is back and it is even better than advertised.",Liberal,Outremont,Rachel Bendayan,http://www.parl.gc.ca/Parliamentarians/en/members/rachel-bendayan(248786)
4781079,ca.proc.d.2019-05-29.10658955,2019-05-29,6519cfba-0080-419d-baa9-8ae6e56d032f,232946,"Hon. Andrew Scheer (Leader of the Opposition, CPC)",,Oral Questions,International Trade,,"Mr. Speaker, this Prime Minister is the best thing that has happened to Donald Trump. He abandoned access to markets for our main exports. He relinquished our influence and gave Mr. Trump all the power. He makes concessions every time he is at the table. President Trump is in charge and thanks to the Prime Minister, Canada can only stand by and watch.
Why is the Prime Minister so proud of this historic humiliation?",Conservative,Regina—Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/Parliamentarians/en/members/andrew-scheer(232946)
4781080,ca.proc.d.2019-05-29.10658957,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,International Trade,," Mr. Speaker, under our government, the Canada-U.S. trade relationship faced its greatest threat. We worked hard to get a good deal for Canadians.
The Conservatives cannot make up their minds. In the beginning, they absolutely wanted to abdicate, at all costs, to get any old deal. Then they opposed the good deal that we signed. Now they are in favour of this good deal and have committed to ratifying it. They are all over the place.
Our government is committed to standing up for Canadian workers, protecting jobs and always being there for Canadians.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781081,ca.proc.d.2019-05-29.10658959,2019-05-29,6519cfba-0080-419d-baa9-8ae6e56d032f,232946,"Hon. Andrew Scheer (Leader of the Opposition, CPC)",,Oral Questions,International Trade,,"Mr. Speaker, let us remember that the Prime Minister promised a better NAFTA deal. Then he volunteered to renegotiate Canada's trading arrangement and not only did he come back with concession after concession, with no win at all, but he even signed a deal that still had steel and aluminum tariffs in place. Now we learn that there is language in the new agreement that suggests that Canada now has a quota by another name.
Will the Prime Minister finally admit that this deal on steel tariffs is just not as advertised?",Conservative,Regina—Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/Parliamentarians/en/members/andrew-scheer(232946)
4781082,ca.proc.d.2019-05-29.10658961,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,International Trade,,"Mr. Speaker, under our government, the United States trading relationship faced its greatest threats, but we worked hard to get a good deal for Canadians. Conservatives cannot make up their minds. In the beginning, they were in favour of our signing any old deal just to get things done and abdicating on it all, the way Stephen Harper told them to. Then they opposed the good deal that we signed, which we negotiated with the help of all Canadians, and now they are in favour of the deal and they commit to ratifying it. They are all over the place. We are staying focused on supporting Canadians, on fighting for workers—",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781083,ca.proc.d.2019-05-29.p5953234,2019-05-29,,,,intervention,Oral Questions,International Trade,," Oh, oh!",,,Some hon. members,
4781084,ca.proc.d.2019-05-29.10658962,2019-05-29,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,International Trade,,"Order, please.
The hon. Leader of the Opposition.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4781085,ca.proc.d.2019-05-29.10658963,2019-05-29,6519cfba-0080-419d-baa9-8ae6e56d032f,232946,"Hon. Andrew Scheer (Leader of the Opposition, CPC)",,Oral Questions,International Trade,,"Mr. Speaker, the greatest threat to Canada's trading relationship with the United States is the weakness of the Prime Minister. Any old deal would have been better than the deal that he came home with. Concession after concession on dairy, on autos, on pharmaceuticals and now, in order to get steel tariffs lifted, he had to give away the only piece of leverage that Canada had. He has actually agreed not to put strategic tariffs on other U.S. industries. 
Once again, why did the Prime Minister give Donald Trump—",Conservative,Regina—Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/Parliamentarians/en/members/andrew-scheer(232946)
4781086,ca.proc.d.2019-05-29.10658964,2019-05-29,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,International Trade,,The right hon. Prime Minister.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4781087,ca.proc.d.2019-05-29.10658965,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,International Trade,,"Mr. Speaker, Stephen Harper told everyone, no matter what, just abdicate to the United States and that is exactly what the Conservatives were recommending we do. We stood strong alongside all Canadians and got a good deal for Canadians the way they expected.
Do not take any lessons from the Conservatives on trade. They could not get CETA done. They could not get the TPP done. It is this government that made sure that we are the only G7 country to have a free trade deal with every other G7 country.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781088,ca.proc.d.2019-05-29.10659107,2019-05-29,6519cfba-0080-419d-baa9-8ae6e56d032f,232946,"Hon. Andrew Scheer (Leader of the Opposition, CPC)",,Oral Questions,News Media Industry,,"Mr. Speaker, the Prime Minister's decision to appoint Unifor to its panel to determine eligibility for half a billion dollar bailout package has destroyed the government's credibility. Unifor is a highly partisan group with aggressive partisan goals. It has made it clear that its objective is to help elect Liberals and defeat Conservatives, yet the Prime Minister has decided to appoint this group to his panel.
Why does the Prime Minister not just admit that he is openly trying to stack the deck in advance of the next election?",Conservative,Regina—Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/Parliamentarians/en/members/andrew-scheer(232946)
4781089,ca.proc.d.2019-05-29.10658972,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,News Media Industry,,"Mr. Speaker, we know that a strong, independent media is essential to the functioning of a healthy democracy. That is why we wanted to make sure, on our independent panel, that unlike what the Conservatives want, it is not just newspaper owners and media giants that are on that panel. We need to make sure that hard-working journalists are well represented on that panel as well.
On this side of the House, we will always defend labour and we will always defend workers, unlike the Conservatives, who attack organized labour at every chance they get, including with Bill C-525 and Bill C-377 in the last Parliament.",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781090,ca.proc.d.2019-05-29.10658974,2019-05-29,6519cfba-0080-419d-baa9-8ae6e56d032f,232946,"Hon. Andrew Scheer (Leader of the Opposition, CPC)",,Oral Questions,News Media Industry,,"Mr. Speaker, Jerry Dias is not a journalist. He represents a union that has called itself the resistance to Conservatives. It is bankrolling partisan attack ads put out by a third party organization and run by high-level Liberal backroom veterans. There are other entities that could represent workers on this panel, but the Liberals chose a Liberal-friendly partisan organization.
It is very clear that this is just one aspect of the Prime Minister's attempt to rig the next election, including putting caps on Conservatives but not on government spending announcements. Why—",Conservative,Regina—Qu'Appelle,Andrew Scheer,http://www.parl.gc.ca/Parliamentarians/en/members/andrew-scheer(232946)
4781091,ca.proc.d.2019-05-29.10658975,2019-05-29,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,News Media Industry,,The right hon. Prime Minister.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4781092,ca.proc.d.2019-05-29.10658976,2019-05-29,b8c04eca-f237-48a8-8975-374ccd40d1a9,214115,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",,Oral Questions,News Media Industry,,"Mr. Speaker, we will make no apologies for putting forward an opportunity to build a strong, independent media that is secure as we move forward to make sure that both employers and employees are represented. 
It is absolutely laughable that the Conservatives, who were found guilty of election fraud in multiple past elections, give any lessons on independence. What they tried to do with their unfair elections act was muzzle Elections Canada, preventing it from talking to young people, removing the right to vote from thousands of aboriginal people, thousands of young people, people right—",Liberal,Papineau,Justin Trudeau,http://www.parl.gc.ca/Parliamentarians/en/members/justin-trudeau(214115)
4781093,ca.proc.d.2019-05-29.10658977,2019-05-29,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Oral Questions,News Media Industry,,The hon. member for Burnaby South.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4781094,ca.proc.d.2019-05-29.10658978,2019-05-29,00000000-0000-0000-0000-000000000000,246097,"Mr. Jagmeet Singh (Burnaby South, NDP)",,Oral Questions,Health,,"Mr. Speaker, Canada's opioid crisis has claimed the lives of thousands of people of all ages and in all regions. Thousands of families have lost loved ones, and, tragically, experts say this crisis was avoidable. B.C. has launched a groundbreaking lawsuit and now other provinces are joining in. Again, provinces are leading the way while Liberals are trying to catch up.
Will the Prime Minister finally agree to join this lawsuit and make sure drug companies are held to account for their role in this public health crisis?",New Democratic Party,Burnaby South,Jagmeet Singh,http://www.parl.gc.ca/Parliamentarians/en/members/jagmeet-singh(246097)
