basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
4777335,ca.proc.d.2019-05-02.10592492,2019-05-02,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Routine Proceedings,Committees of the House,,I declare the motion carried.,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4777336,ca.proc.d.2019-05-02.p5885505,2019-05-02,,,,stagedirection,Government Orders,Indigenous Languages Act,,"The House proceeded to the consideration of Bill C-91, An Act respecting Indigenous languages, as reported (with amendments) from the committee.",,,,
4777337,ca.proc.d.2019-05-02.10592498,2019-05-02,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Government Orders,Indigenous Languages Act,,"There being no motions at report stage, the House will now proceed, without debate, to the putting of the question of the motion to concur in the bill at report stage.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4777338,ca.proc.d.2019-05-02.10592643,2019-05-02,5836b275-89f1-49ce-9b8c-7de46b261c3d,241629,"Hon. Pablo Rodriguez (Minister of Canadian Heritage and Multiculturalism, Lib.)",,Government Orders,Indigenous Languages Act,," moved that Bill C-91, An Act respecting Indigenous languages, as amended, be concurred in.",Liberal,Honoré-Mercier,Pablo Rodriguez,http://www.parl.gc.ca/Parliamentarians/en/members/pablo-rodriguez(241629)
4777339,ca.proc.d.2019-05-02.10592650,2019-05-02,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Government Orders,Indigenous Languages Act,, The question is on the motion. Is it the pleasure of the House to adopt the motion? ,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4777340,ca.proc.d.2019-05-02.p5885509,2019-05-02,,,,intervention,Government Orders,Indigenous Languages Act,," Agreed. 
 No. ",,,Some hon. members,
4777341,ca.proc.d.2019-05-02.p5885511,2019-05-02,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Government Orders,Indigenous Languages Act,, All those in favour of the motion will please say yea. ,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4777342,ca.proc.d.2019-05-02.p5885512,2019-05-02,,,,intervention,Government Orders,Indigenous Languages Act,, Yea. ,,,Some hon. members,
4777343,ca.proc.d.2019-05-02.p5885513,2019-05-02,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Government Orders,Indigenous Languages Act,, All those opposed will please say nay. ,Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4777344,ca.proc.d.2019-05-02.p5885514,2019-05-02,,,,intervention,Government Orders,Indigenous Languages Act,, Nay. ,,,Some hon. members,
4777345,ca.proc.d.2019-05-02.p5885515,2019-05-02,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Government Orders,Indigenous Languages Act,," In my opinion the yeas have it. 
 And five or more members having risen: 
 Call in the members.",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4777346,ca.proc.d.2019-05-02.p5885518,2019-05-02,,,,stagedirection,Government Orders,Indigenous Languages Act,,"(The House divided on the motion, which was agreed to on the following division:)
Vote #1306",,,,
4777347,ca.proc.d.2019-05-02.10592657,2019-05-02,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Government Orders,Indigenous Languages Act,,"I declare the motion carried.
When shall the bill be read a third time? By leave, now?",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4777348,ca.proc.d.2019-05-02.p5885521,2019-05-02,,,,intervention,Government Orders,Indigenous Languages Act,, Agreed.,,,Some hon. members,
4777349,ca.proc.d.2019-05-02.10592663,2019-05-02,3176068f-62ee-4b2f-aacd-1131201c6db1,214707,The Speaker,,Government Orders,Privilege,Statements by Minister of National Revenue—Speaker's Ruling,"I am now prepared to rule on the question of privilege raised on April 10, 2019, by the hon. member for Chilliwack—Hope concerning allegedly misleading statements by the Minister of National Revenue.
When raising his question of privilege, the member for Chilliwack—Hope explained that the Minister of National Revenue had told the House more than once that the Canada Revenue Agency had hired 1,300 new auditors since 2016 but that certain Quebec newspapers reported this to be inaccurate, stating that the true figure was just 192. The member went on to explain how the minister's statements breached privileges since they were knowingly and deliberately misleading and made with the intent to deceive the House, in his view.
 The Parliamentary Secretary to the Government House Leader countered that the minister’s statements, inside and outside the House, were in fact accurate and consistent. The parliamentary secretary cited the auditors hired from 2016 through 2018 to justify the minister’s claim that 1,300 auditors were hired by the Canada Revenue Agency. From his perspective, the parliamentary secretary claimed that this was a dispute as to the facts rather than a legitimate question of privilege. 
By now, members are only too aware that, in most instances, when members are accused of misleading the House, the Chair has ruled that it is a dispute as to the facts. Given the gravity of such a charge, the Chair must be able to establish with certainty that the statements made were undoubtedly false, misleading and intended to misinform the House.
 Members must recognize that what may appear to be misleading and false is often a matter of perception subject to context and interpretation, factors that are inherent to debate. On this, Speaker Milliken stated on December 6, 2004, at page 2319 of Debates:
 Disagreements about facts and how the facts should be interpreted form the basis of debate in this place. 
Consequently, absent any compelling evidence to the contrary, I do not find that a prima facie question of privilege has been established in this case.
 I thank all hon. members for their attention. ",Liberal,Halifax West,Geoff Regan,http://www.parl.gc.ca/Parliamentarians/en/members/geoff-regan(214707)
4777350,ca.proc.d.2019-05-02.10593287,2019-05-02,83cd3ab5-7dc7-414e-ab8b-e0dbc16b4c4a,241627,Hon. Mélanie Joly,,Government Orders,Indigenous Languages Act,,"moved that Bill C-91, An Act respecting Indigenous languages, be read the third time and passed.",Liberal,Ahuntsic-Cartierville,Mélanie Joly,http://www.parl.gc.ca/Parliamentarians/en/members/melanie-joly(241627)
4777351,ca.proc.d.2019-05-02.10592680,2019-05-02,d5585b98-faca-4796-a7ea-a48d007cd58e,242059,"Mr. Gary Anandasangaree (Parliamentary Secretary to the Minister of Canadian Heritage and Multiculturalism (Multiculturalism), Lib.)",,Government Orders,Indigenous Languages Act,,"Mr. Speaker, I am pleased to rise today in support of Bill C-91, an act respecting indigenous languages.
I would like to acknowledge that we are gathered on the unceded ancestral lands of the Algonquin people.
Before getting into the details of the bill, I would like thank our colleagues, particularly the members of the heritage committee, who worked very diligently to get this bill through the committee stage, as well as those who are not committee members, such as our friends from Kamloops—Thompson—Cariboo, Abitibi—Baie-James—Nunavik—Eeyou and Desnethé—Missinippi—Churchill River, for their dedication and hard work in supporting this bill.
I am also pleased to speak about the need for Bill C-91. As members are aware, Bill C-91 has been co-developed by three national indigenous organizations, namely the ITK, the AFN and the Métis National Council. It is in direct response to a number of very important things that have happened both in Canada and internationally.
 First and foremost, it is in direct response to the Truth and Reconciliation Commission report's calls to action 13, 14 and 15. I will elaborate on that later.
It is also a direct result of our commitments to the United Nations Declaration on the Rights of Indigenous Peoples. As members are aware, Bill C-262 is now in front of the other House. It was adopted by this House and is something our government and the Prime Minister have committed to implementing.
There are many ways to look at languages, but however we look at them, they are one of the most important elements of our lives, one of the most important aspects of connection to the people, the land and their way of life.
In Canada, there are currently 90 indigenous languages. As we mark UNESCO's International Year of Indigenous Languages, we have to understand that, sadly, 75% of those 90 languages are on the verge of extinction. That is quite shocking. For some languages only one or two speakers are alive. I was recently in London, Ontario, and met with some elders from the Oneida Nation. They have 48 speakers of their language. Sadly, those 48 speakers are all over the age of 65. Not a lot of young people are speaking the Oneida language. That language is probably at risk of becoming extinct within the next generation. It is something that is quite urgent. Given the history of failure on the part of successive governments to protect languages, I think it is long overdue that we entrench this into law once and for all.
When we speak about how we got here, it was through a process of colonization on the part of the government in the last 152 years formally as a country, but since settlers first came to North America. We know that over the decades, languages were eroded, primarily I would argue because of programs put together by the government. Of course, one of the most important aspects of it is the effects of residential schools on generation after generation of indigenous people who have lost their language. We know that residential schools played such an important role in that.
I want to quote from the Prime Minister's speech at the Assembly of First Nations Special Chiefs Assembly on December 6, 2016, where he stated:
 We know all too well how residential schools and other decisions by governments were used as a deliberate tool to eliminate Indigenous languages and cultures. If we are to truly advance reconciliation, we must undo the lasting damage that resulted. 
I just want to walk colleagues through an experience I had this past month.
I went to Moosonee and met with Tony, who is a residential school survivor. He is in his sixties and is originally from the Moosonee area. When he was about five, he was taken to the St. Anne's Indian Residential School, along with his siblings. They were there for about 10 years. During that time, the entire way of life he was used to was taken away from him. He basically lost his language and lost his spiritual connection to his people. He was unable to reconnect with his family, because his sisters and brothers were separated in separate dorms. He was simply unable to connect with his family when he got back. He went through a very difficult process in establishing himself. He is now a very successful businessman. He has four children. He was trying to tell us how important language is to him, but sadly, he is unable to speak the language and pass it on to the next generation. I think that is the critical moment we are facing today.
Another comment was from a Tlicho elder and language specialist, Mary Siemens. She talked about the connection between indigenous languages and cultural identity. She said:
 Our culture depends on our language, because it contains the unique words that describe our way of life. It describes name-places for every part of our land that our ancestors traveled on. We have specific words to describe the seasonal activities, the social gatherings, and kin relations. 
 That is a profound quote that describes the connection she has to the language and culture.
I want to walk through some of the major elements of this legislation. First and foremost, this would be a framework. It would be a living document. We have been putting together a framework that would look at indigenous languages in a holistic way. It would be dynamic and would allow for a distinctions-based approach to the protection of indigenous languages. It would not be an Ottawa-based solution to the challenges of indigenous languages. It would be a framework that would allow indigenous communities, based on the notion of self-determination and respect for each of the nations and language groups, to define what was important to them and define how those languages would be protected. The bill would be required to be reviewed every five years in this House as well as outside. It would adapt as languages grew and as situations changed so that support would continue as we continue the reconciliation journey together with indigenous peoples. 
Just to put it in context, when we have a language like Oneida, where we have only 48 language speakers, and we have languages like Cree, which has many more speakers, the needs and the ways to protect these languages are different. What may be important for one group may not be the same for others. I think the framework we have put together really contemplates that. It would allow for this level of flexibility to ensure that it was distinction-based and that it enabled each and every community to establish an action plan for themselves.
I want to talk about one of the other major aspects of this bill. That is the establishment of a national commissioner of indigenous languages. This is something that is very important. 
For the first time, we would entrench in legislation a commissioner who would oversee indigenous languages. The commissioner would be supported by three directors, and together they would work with indigenous communities and nations to develop programs and processes that would allow communities to advance their requirements. 
When we look at the framework for the indigenous languages commissioner, we have a concrete plan that would be a starting point. It would not be an end point; it would be a starting point that would turn the tide on the loss of these languages. 
From that, there would be support from the federal government, which, as we can see in budget 2019, would be a significant investment in the right direction. We would invest $333 million over the next five years to support this initiative. This is currently being debated as part of the budget implementation act. As we know, it would be a significant change from the $89 million over three years we currently have, which is roughly $30 million a year, for the aboriginal languages initiative. This significant change in funding would accelerate the protection of indigenous languages.
It is very important that we protect indigenous languages. I bring it back to my personal experience, which I have spoken about previously in the House. I know that the Minister of Canadian Heritage has also spoken many times about languages. For both of us, the primary language we speak at home is neither English nor French. We both came to Canada at a relatively young age. My family speaks Tamil. At home, it is the primary language. Over the last 35 years, there has been a serious conflict in Sri Lanka over one language and the ability of people to use that language and access services in that language. Over 100,000 people have died as a result of it.
The language I speak at home is foundational to my life. It has defined virtually every aspect of who I am, how I live my life and what I do and do not do. If I did not have that connection to the language, I would be a different person today. The struggle I have is that I have two young daughters, who are eight and 10, and I struggle with how to pass it on to them and make sure they speak the language fluently and have the opportunity to learn and understand the culture and the context the way I was able to understand. Regrettably, I actually do not read or write the language, but even then, I am able to understand it and live in that world. It is a struggle I face.
Relatively speaking, this is a language that has incredible international support. It is institutionalized in many universities. It is the official language in countries like Singapore, Malaysia and elsewhere, so it is protected. When we compare that language with indigenous languages, it is a completely different situation. We have failed to support, revitalize, protect and expand indigenous languages, and that is why time is so critical. That is one of the reasons our friends opposite, in both the Conservative Party and the NDP, worked very closely with us in getting this legislation through the committee process as well as through this House.
The urgency of implementing this legislation now cannot be understated. I have visited communities in the last several months that have gone from having six language speakers to five. There are many like that around the country. My colleagues probably have a good sense of that as well.
This cannot wait until the next Parliament. We cannot defer this to the next generation, because sadly, there will not be a next generation that can speak the language or protect and preserve it.
A couple of months ago, I was in Victoria at the Royal British Columbia Museum. It has an indigenous languages exhibit that really speaks to how languages are looked at right now. We are at a point where certain languages are only available in museums. The last speakers were recorded by academics, and they are preserved, but there is really no process or plan to revive and revitalize those languages. That is the primary reason for the urgency of the legislation before us.
Finally, on the overall aspect of reconciliation, Canada has played an important role in keeping these languages in the state they are in today. This did not happen because of indigenous people. This happened because of government policies. Government policies need to change to support this process of revitalization, and that is a major responsibility of the federal government. It is the other impetus for us to support the bill and push it forward.
Our commitment to the United Nations Declaration on the Rights of Indigenous Peoples is critical. It is something that the government and the Prime Minister have accepted, and we are in the process of implementing it. Implementing this legislation is an important step and milestone as we look at actually entrenching the principles of UNDRIP in law. 
This loss of languages is dire. It is critical that we revive them and support them through revitalization. It is also important to recognize that over the years, language has been a form of resistance. Even though they lost these languages, we know that some people, late in their lives, even with their last breath, were speaking their language, were speaking their mother tongue, and that was important, because it was a form of resistance.
We need to acknowledge all the language keepers, all the people over the years who have struggled to keep these languages alive: the languages nests, the elders, the communities and the schools where languages are taught. We need to thank them for the enormous amount of work they have done to support these languages to keep them alive. It is an appropriate way to close, because it is their strength and their commitment that will allow indigenous languages to be revived and revitalized and used in daily life. I hope that one day we can celebrate the survival of all these indigenous languages.",Liberal,Scarborough—Rouge Park,Gary Anandasangaree,http://www.parl.gc.ca/Parliamentarians/en/members/gary-anandasangaree(242059)
4777352,ca.proc.d.2019-05-02.10592977,2019-05-02,9c9a64e6-58f1-4367-9f49-93ad31744c96,217548,"Mrs. Cathy McLeod (Kamloops—Thompson—Cariboo, CPC)",,Government Orders,Indigenous Languages Act,,"Madam Speaker, I appreciate the goodwill that went into making the bill, but I think we need to recognize that it is far from perfect.
My colleague talked about the co-development process. It is important to note that one national organization is opposed to the bill. I wonder if the member could speak to that particular issue. To me, co-development, when presenting something to Parliament, should mean taking a consensus approach.",Conservative,Kamloops—Thompson—Cariboo,Cathy McLeod,http://www.parl.gc.ca/Parliamentarians/en/members/cathy-mcleod(217548)
4777353,ca.proc.d.2019-05-02.10592989,2019-05-02,d5585b98-faca-4796-a7ea-a48d007cd58e,242059,Mr. Gary Anandasangaree,,Government Orders,Indigenous Languages Act,,"Madam Speaker, I would like to thank my friend for her hard work in support of the bill.
This legislation was, indeed, co-developed with three national indigenous organizations. The member is right. At this point we still do not have full consensus from all three organizations. However, we are very hopeful. We continue to have conversations in order for that to materialize.
The urgency of time is important. Over the last two years, we have consulted with over 1,200 individuals and organizations, and at this stage, we really do need to get this done.",Liberal,Scarborough—Rouge Park,Gary Anandasangaree,http://www.parl.gc.ca/Parliamentarians/en/members/gary-anandasangaree(242059)
4777354,ca.proc.d.2019-05-02.10593004,2019-05-02,85738a00-0a16-4a6f-89c7-9f045782d1fd,217185,"Mr. Richard Cannings (South Okanagan—West Kootenay, NDP)",,Government Orders,Indigenous Languages Act,,"Madam Speaker, I was glad that the parliamentary secretary mentioned fluency and the danger presented by the fact that many of these languages are on the verge of extinction in Canada. Those languages are at the core of culture and reconciliation.
In my riding in the Okanagan Valley, the territory of the Syilx people, the language spoken is Nsyilxcen. There are fewer than 50 fluent Nsyilxcen speakers left in Canada. One program in Canada, of very few, is teaching people to be fluent in it. It is trying to bring the language back from the edge of extinction. I think the only other two programs like this in Canada teach Mohawk and Squamish.
These programs take a lot of effort, time and money. I do not see any significant funding earmarked through the bill or in the government's budget for programs like these. We have left this to the very end, and we need serious funding to do this across the country.",New Democratic Party,South Okanagan—West Kootenay,Richard Cannings,http://www.parl.gc.ca/Parliamentarians/en/members/richard-cannings(217185)
4777355,ca.proc.d.2019-05-02.10593055,2019-05-02,d5585b98-faca-4796-a7ea-a48d007cd58e,242059,Mr. Gary Anandasangaree,,Government Orders,Indigenous Languages Act,,"Madam Speaker, across the country there are some very important programs like the one my friend mentioned. There are some very unique experiences, and work is being done by communities to preserve language.
With respect to the budget question, $335 million has been allocated in budget 2019 over a five-year period. This is a significant improvement from the $89 million over three years that our government put in place, and a vast improvement from the $5 million a year provided by the previous government to support indigenous languages.
This is a step in the right direction, and as the framework develops and unfolds, the government will provide significant support to advance languages.",Liberal,Scarborough—Rouge Park,Gary Anandasangaree,http://www.parl.gc.ca/Parliamentarians/en/members/gary-anandasangaree(242059)
4777356,ca.proc.d.2019-05-02.10593099,2019-05-02,b6850f16-57dc-486c-b5bb-0fd191022af4,242574,"Mr. Garnett Genuis (Sherwood Park—Fort Saskatchewan, CPC)",,Government Orders,Indigenous Languages Act,,"Madam Speaker, it is interesting to reflect on some of the comments my colleague made about how government policies or cultures from the past that tried to impose one language have affected both indigenous Canadians and new immigrant communities.
He talked about the importance of language for culture. Sometimes there are ideas, sentiments and experiences that do not translate very well. They can be explained in one culture and in one language, but it is very difficult to put those ideas together in a different language.
Just to develop that, I wonder if my colleague can share examples of that from his own experience as a Tamil speaker to help us understand that with respect to ideas and experiences, translating words is not simply automatic. There may be something in the original language that is not understandable outside of it.",Conservative,Sherwood Park—Fort Saskatchewan,Garnett Genuis,http://www.parl.gc.ca/Parliamentarians/en/members/garnett-genuis(242574)
4777357,ca.proc.d.2019-05-02.10593110,2019-05-02,d5585b98-faca-4796-a7ea-a48d007cd58e,242059,Mr. Gary Anandasangaree,,Government Orders,Indigenous Languages Act,,"Madam Speaker, obviously the context in which heritage, multicultural language and education are taken in Canada is quite different from that of the need to protect indigenous languages. It is fair to say that many of the multicultural languages that are here have enormous international strength and receive support from other countries and institutions, whereas indigenous languages simply have not had that, do not benefit from it and, in fact, in terms of the speakers, are quite limited. In that sense, the responsibility to revive a language does not rest with a community of 1,500 or 2,000 for multicultural languages; it rests with 30 million to 50 million people. Therefore, contextually it is different.
However, the struggle, in terms of the emotion of not being able to understand the language and the real fear of losing it, lies with most people who are living in areas dominated by another language and other language groups.",Liberal,Scarborough—Rouge Park,Gary Anandasangaree,http://www.parl.gc.ca/Parliamentarians/en/members/gary-anandasangaree(242059)
4777358,ca.proc.d.2019-05-02.10593134,2019-05-02,fe08cc31-44b1-466e-a0c6-1b0c61c8bf97,215973,"Mr. Mark Gerretsen (Kingston and the Islands, Lib.)",,Government Orders,Indigenous Languages Act,,"Madam Speaker, can the parliamentary secretary comment on what Canada has actually lost as a result of not having properly preserved indigenous languages throughout the years and, arguably, at times throughout our history worked to oppress them? 
What are the benefits of properly preserving these languages going forward, in terms of the cultural identity of Canada?",Liberal,Kingston and the Islands,Mark Gerretsen,http://www.parl.gc.ca/Parliamentarians/en/members/mark-gerretsen(215973)
4777359,ca.proc.d.2019-05-02.10593147,2019-05-02,d5585b98-faca-4796-a7ea-a48d007cd58e,242059,Mr. Gary Anandasangaree,,Government Orders,Indigenous Languages Act,,"Madam Speaker, we can never imagine what we lost with respect to languages over several generations and spanning over 152 years as a country. The loss of language is also attached to the loss of many people. I think the best way to describe it is with what the former chief justice of the Supreme Court said, which is that what happened in Canada was cultural genocide, and it occurred as a result of federal government policies. 
We can never recover from it, and I do not think that many people who have faced this type of struggle and violation could ever recover from it, but it is important that we start the process. That is why, overall, the Truth and Reconciliation Commission's calls to action are important, and that is why language revival is so essential.",Liberal,Scarborough—Rouge Park,Gary Anandasangaree,http://www.parl.gc.ca/Parliamentarians/en/members/gary-anandasangaree(242059)
4777360,ca.proc.d.2019-05-02.10593165,2019-05-02,53435570-da9e-42e1-a195-e5475a2f8b13,217334,"Ms. Georgina Jolibois (Desnethé—Missinippi—Churchill River, NDP)",,Government Orders,Indigenous Languages Act,,"Madam Speaker, as a fluent Dene speaker, I am grateful for the opportunity to still do that. I was involved in the committee process, and many witnesses who came forward talked about improvements and the importance of making this the best legislation ever for Canada, yet there are so many disappointments. 
I have one important question to ask the government, which I have asked outside of here. The amendments we brought forward were based on the witnesses who came forward wanting to make some amendments to strengthen the legislation. The proposed legislation is just a small step. It does not look at the whole, at the big picture. 
Why has the government not taken into consideration the amendments and the hard work the witnesses have done in coming here and speaking to members of Parliament and the committee?",New Democratic Party,Desnethé—Missinippi—Churchill River,Georgina Jolibois,http://www.parl.gc.ca/Parliamentarians/en/members/georgina-jolibois(217334)
4777361,ca.proc.d.2019-05-02.10593190,2019-05-02,d5585b98-faca-4796-a7ea-a48d007cd58e,242059,Mr. Gary Anandasangaree,,Government Orders,Indigenous Languages Act,,"Madam Speaker, that is not correct. In fact, many amendments that were put forward were adopted and are reflected in the report that came from the committee. The legislation before us, as amended, has come a long way from the initial legislation we put forward.",Liberal,Scarborough—Rouge Park,Gary Anandasangaree,http://www.parl.gc.ca/Parliamentarians/en/members/gary-anandasangaree(242059)
